ts,active_sessions,cpu,io_file,io_table,lock,synch,other
1785276198.29,2,2,0,0,0,0,0
1785276199.29,2,2,0,0,0,0,0
1785276200.30,2,2,0,0,0,0,0
1785276201.30,2,2,0,0,0,0,0
1785276202.31,2,2,0,0,0,0,0
1785276203.31,2,2,0,0,0,0,0
1785276204.31,2,2,0,0,0,0,0
1785276205.32,2,2,0,0,0,0,0
