# [pool100-r2] route=fixed TOMCAT_MAX_THREADS=200 RATE=400 VUS=2600 PREVUS=2600 RAMP=5s HOLD=20s DOWN=5s
# 설정  pool=100 connection-timeout=2000ms tomcat.threads.max=200 accept-count=1000 shed.permits=100

# 앱 안에서 잰 계층별 시간 (서블릿 필터 기준)
inapp_200                count=9999    min=50.25ms   p50=51.39ms   p90=52.82ms   p95=53.58ms   p99=55.86ms   max=76.22ms   mean=51.65ms
pool_acquire_ok          count=9999    min=0.00ms    p50=0.00ms    p90=0.01ms    p95=0.01ms    p99=0.03ms    max=1.98ms    mean=0.00ms
pool_acquire_timeout     count=0       (표본 없음)
query_after_acquire      count=9999    min=50.18ms   p50=51.18ms   p90=52.43ms   p95=53.07ms   p99=55.18ms   max=67.38ms   mean=51.41ms

# 큐 길이 표본 100ms 간격, 320개
최댓값  hikari_active=22 hikari_waiting=0 tomcat_busy=23 tomcat_queue=2 tomcat_conn=2601
t(s)  hikari(active/idle/waiting)  tomcat(busy/pool/queue/conn)
  0.0   -1/ -1/   -1                -1/  -1/   -1/   -1
  1.0    0/ 21/    0                 0/  10/    0/    1
  2.0    0/ 46/    0                 0/  10/    0/    1
  3.1    4/ 69/    0                 4/  10/    0/   43
  4.1    8/ 92/    0                 8/  12/    0/  169
  5.1   13/ 87/    0                13/  14/    0/  375
  6.1   17/ 83/    0                17/  19/    0/  664
  7.1   21/ 79/    0                21/  26/    0/ 1033
  8.1   20/ 80/    0                20/  26/    0/ 1436
  9.1   20/ 80/    0                20/  26/    0/ 1839
 10.1   20/ 80/    0                20/  27/    0/ 2244
 11.1   21/ 79/    0                21/  27/    0/ 2601
 12.2   21/ 79/    0                21/  27/    0/ 2601
 13.2   22/ 78/    0                22/  27/    0/ 2601
 14.2   19/ 81/    0                21/  27/    0/ 2601
 15.2   21/ 80/    0                22/  27/    0/ 2601
 16.2   20/ 80/    0                20/  27/    0/ 2601
 17.2   20/ 80/    0                20/  27/    0/ 2601
 18.2   20/ 80/    0                20/  27/    0/ 2601
 19.2   20/ 80/    0                20/  27/    0/ 2601
 20.3   20/ 80/    0                20/  27/    2/ 2601
 21.3   21/ 79/    0                21/  27/    0/ 2601
 22.3   20/ 80/    0                20/  27/    0/ 2601
 23.3   20/ 80/    0                21/  27/    0/ 2601
 24.3   21/ 79/    0                21/  27/    0/ 2601
 25.3   20/ 80/    0                20/  27/    1/ 2601
 26.3   21/ 79/    0                21/  27/    0/ 2601
 27.4   20/ 80/    0                20/  27/    0/ 2601
 28.4   15/ 85/    0                15/  27/    0/ 2601
 29.4   11/ 89/    0                12/  27/    0/ 2601
 30.4    7/ 93/    0                 7/  27/    0/ 2601
 31.4    3/ 97/    0                 3/  27/    0/ 2601
