# [th50-r3] route=buggy TOMCAT_MAX_THREADS=50 RATE=400 VUS=2600 PREVUS=2600 RAMP=5s HOLD=20s DOWN=5s
# 설정  pool=10 connection-timeout=2000ms tomcat.threads.max=50 accept-count=1000 shed.permits=10

# 앱 안에서 잰 계층별 시간 (서블릿 필터 기준)
inapp_200                count=7924    min=50.45ms   p50=255.91ms  p90=466.96ms  p95=671.74ms  p99=1088.20ms max=1736.13ms mean=248.19ms
inapp_500                count=1       min=2009.37ms p50=2009.37ms p90=2009.37ms p95=2009.37ms p99=2009.37ms max=2009.37ms mean=2009.37ms
pool_acquire_ok          count=7924    min=0.00ms    p50=204.32ms  p90=415.04ms  p95=620.21ms  p99=1036.85ms max=1684.79ms mean=196.27ms
pool_acquire_timeout     count=1       min=2005.85ms p50=2005.85ms p90=2005.85ms p95=2005.85ms p99=2005.85ms max=2005.85ms mean=2005.85ms
query_after_acquire      count=7924    min=50.25ms   p50=51.26ms   p90=52.80ms   p95=53.56ms   p99=55.41ms   max=64.27ms   mean=51.59ms

# 큐 길이 표본 100ms 간격, 439개
최댓값  hikari_active=10 hikari_waiting=40 tomcat_busy=50 tomcat_queue=2550 tomcat_conn=2601
t(s)  hikari(active/idle/waiting)  tomcat(busy/pool/queue/conn)
  0.0   -1/ -1/   -1                -1/  -1/   -1/   -1
  1.0    0/ 10/    0                 0/  10/    0/    1
  2.0    0/ 10/    0                 0/  10/    0/    1
  3.1    4/  6/    0                 4/  10/    0/   46
  4.1    8/  2/    0                 8/  10/    0/  173
  5.1   10/  0/   17                28/  28/    0/  383
  6.1   10/  0/   40                50/  50/   72/  673
  7.1   10/  0/   40                50/  50/  245/ 1045
  8.1   10/  0/   40                50/  50/  458/ 1453
  9.1   10/  0/   40                50/  50/  664/ 1859
 10.1   10/  0/   40                50/  50/  874/ 2264
 11.2   10/  0/   40                50/  50/ 1086/ 2601
 12.2   10/  0/   40                50/  50/ 1295/ 2601
 13.2   10/  0/   40                50/  50/ 1499/ 2601
 14.2   10/  0/   40                50/  50/ 1714/ 2601
 15.2   10/  0/   40                50/  50/ 1923/ 2601
 16.2   10/  0/   40                50/  50/ 2131/ 2601
 17.3   10/  0/   40                50/  50/ 2345/ 2601
 18.3   10/  0/   40                50/  50/ 2550/ 2601
 19.3   10/  0/   40                50/  50/ 2550/ 2601
 20.3    9/  1/   39                50/  50/ 2543/ 2601
 21.3   10/  0/   40                50/  50/ 2550/ 2601
 22.3   10/  0/   40                50/  50/ 2550/ 2601
 23.4   10/  0/   40                50/  50/ 2546/ 2601
 24.4   10/  0/   40                50/  50/ 2550/ 2601
 25.4   10/  0/   40                50/  50/ 2550/ 2601
 26.4   10/  0/   40                50/  50/ 2550/ 2601
 27.4   10/  0/   40                50/  50/ 2547/ 2601
 28.4   10/  0/   40                50/  50/ 2547/ 2601
 29.4   10/  0/   40                50/  50/ 2550/ 2601
 30.4   10/  0/   40                50/  50/ 2514/ 2601
 31.5   10/  0/   40                50/  50/ 2399/ 2601
 32.5   10/  0/   40                50/  50/ 2210/ 2601
 33.5   10/  0/   40                50/  50/ 2020/ 2601
 34.5   10/  0/   40                50/  50/ 1820/ 2601
 35.6   10/  0/   40                50/  50/ 1620/ 2601
 36.6   10/  0/   40                50/  50/ 1425/ 2601
 37.6   10/  0/   40                50/  50/ 1230/ 2601
 38.6   10/  0/   40                50/  50/ 1030/ 2601
 39.6   10/  0/   40                50/  50/  840/ 2601
 40.6   10/  0/   40                50/  50/  650/ 2601
 41.7   10/  0/   40                50/  50/  449/ 2600
 42.7   10/  0/   40                50/  50/  249/ 2600
 43.7   10/  0/   40                50/  50/   59/ 2600
