# [pool100-r1] route=fixed TOMCAT_MAX_THREADS=200 RATE=400 VUS=2600 PREVUS=2600 RAMP=5s HOLD=20s DOWN=5s
# 설정  pool=100 connection-timeout=2000ms tomcat.threads.max=200 accept-count=1000 shed.permits=100

# 앱 안에서 잰 계층별 시간 (서블릿 필터 기준)
inapp_200                count=9999    min=50.29ms   p50=51.39ms   p90=52.76ms   p95=53.43ms   p99=55.36ms   max=76.51ms   mean=51.64ms
pool_acquire_ok          count=9999    min=0.00ms    p50=0.00ms    p90=0.01ms    p95=0.01ms    p99=0.02ms    max=1.13ms    mean=0.00ms
pool_acquire_timeout     count=0       (표본 없음)
query_after_acquire      count=9999    min=50.19ms   p50=51.19ms   p90=52.40ms   p95=53.00ms   p99=54.79ms   max=67.14ms   mean=51.40ms

# 큐 길이 표본 100ms 간격, 321개
최댓값  hikari_active=24 hikari_waiting=0 tomcat_busy=25 tomcat_queue=1 tomcat_conn=2601
t(s)  hikari(active/idle/waiting)  tomcat(busy/pool/queue/conn)
  0.0   -1/ -1/   -1                -1/  -1/   -1/   -1
  1.0    0/ 21/    0                 0/  10/    0/    1
  2.1    0/ 49/    0                 0/  10/    0/    1
  3.1    4/ 72/    0                 4/  10/    0/   43
  4.1    8/ 92/    0                 8/  10/    0/  168
  5.1   12/ 88/    0                12/  15/    0/  375
  6.1   18/ 82/    0                18/  18/    0/  664
  7.1   20/ 79/    0                21/  22/    0/ 1034
  8.1   20/ 80/    0                20/  26/    0/ 1437
  9.2   20/ 80/    0                20/  26/    0/ 1842
 10.2   19/ 81/    0                19/  27/    0/ 2245
 11.2   21/ 79/    0                21/  27/    0/ 2601
 12.2   20/ 80/    0                23/  27/    0/ 2601
 13.2   21/ 79/    0                21/  27/    0/ 2601
 14.2   21/ 79/    0                21/  27/    0/ 2601
 15.2   21/ 79/    0                21/  27/    0/ 2601
 16.2   22/ 79/    0                22/  27/    0/ 2601
 17.2   21/ 79/    0                21/  27/    0/ 2601
 18.2   20/ 80/    0                20/  27/    0/ 2601
 19.3   21/ 79/    0                21/  27/    0/ 2601
 20.3   20/ 80/    0                20/  27/    0/ 2601
 21.3   20/ 80/    0                20/  27/    0/ 2601
 22.3   21/ 79/    0                21/  27/    0/ 2601
 23.3   20/ 80/    0                21/  27/    0/ 2601
 24.3   19/ 81/    0                22/  27/    0/ 2601
 25.3   21/ 79/    0                22/  27/    0/ 2601
 26.3   21/ 79/    0                21/  27/    0/ 2601
 27.3   21/ 79/    0                21/  27/    0/ 2601
 28.4   15/ 85/    0                15/  27/    0/ 2601
 29.4   10/ 90/    0                12/  27/    0/ 2601
 30.4    7/ 93/    0                 7/  27/    0/ 2601
 31.4    3/ 97/    0                 3/  27/    0/ 2601
 32.5    0/100/    0                 0/  93/    0/    1
