# [th10-r3] route=buggy TOMCAT_MAX_THREADS=10 RATE=400 VUS=2600 PREVUS=2600 RAMP=5s HOLD=20s DOWN=5s
# 설정  pool=10 connection-timeout=2000ms tomcat.threads.max=10 accept-count=1000 shed.permits=10

# 앱 안에서 잰 계층별 시간 (서블릿 필터 기준)
inapp_200                count=7789    min=50.34ms   p50=52.26ms   p90=55.26ms   p95=56.55ms   p99=60.72ms   max=85.71ms   mean=52.88ms
pool_acquire_ok          count=7789    min=0.00ms    p50=0.00ms    p90=0.01ms    p95=0.01ms    p99=0.04ms    max=1.11ms    mean=0.01ms
pool_acquire_timeout     count=0       (표본 없음)
query_after_acquire      count=7789    min=50.23ms   p50=51.78ms   p90=54.67ms   p95=55.94ms   p99=59.84ms   max=85.28ms   mean=52.43ms

# 큐 길이 표본 100ms 간격, 442개
최댓값  hikari_active=10 hikari_waiting=0 tomcat_busy=10 tomcat_queue=2590 tomcat_conn=2601
t(s)  hikari(active/idle/waiting)  tomcat(busy/pool/queue/conn)
  0.0   -1/ -1/   -1                -1/  -1/   -1/   -1
  1.0    0/ 10/    0                 1/  10/    0/    2
  2.1    0/ 10/    0                 0/  10/    0/    1
  3.1    4/  6/    0                 4/  10/    0/   43
  4.1    8/  2/    0                 8/  10/    0/  168
  5.1   10/  0/    0                10/  10/   20/  375
  6.1   10/  0/    0                10/  10/  114/  665
  7.1   10/  0/    0                10/  10/  290/ 1035
  8.1   10/  0/    0                10/  10/  505/ 1440
  9.1   10/  0/    0                10/  10/  709/ 1844
 10.2   10/  0/    0                10/  10/  926/ 2251
 11.2   10/  0/    0                10/  10/ 1143/ 2601
 12.2   10/  0/    0                10/  10/ 1361/ 2601
 13.2   10/  0/    0                10/  10/ 1575/ 2601
 14.2   10/  0/    0                10/  10/ 1790/ 2601
 15.2   10/  0/    0                10/  10/ 2007/ 2601
 16.2   10/  0/    0                10/  10/ 2221/ 2601
 17.3   10/  0/    0                10/  10/ 2436/ 2601
 18.3   10/  0/    0                10/  10/ 2590/ 2601
 19.3   10/  0/    0                10/  10/ 2584/ 2601
 20.3   10/  0/    0                10/  10/ 2590/ 2601
 21.3   10/  0/    0                10/  10/ 2590/ 2601
 22.4   10/  0/    0                10/  10/ 2581/ 2601
 23.4   10/  0/    0                10/  10/ 2590/ 2601
 24.4   10/  0/    0                10/  10/ 2590/ 2601
 25.4   10/  0/    0                10/  10/ 2590/ 2601
 26.4   10/  0/    0                10/  10/ 2585/ 2601
 27.5   10/  0/    0                10/  10/ 2588/ 2601
 28.5   10/  0/    0                10/  10/ 2581/ 2601
 29.5   10/  0/    0                10/  10/ 2583/ 2601
 30.5   10/  0/    0                10/  10/ 2555/ 2601
 31.5   10/  0/    0                10/  10/ 2446/ 2601
 32.6   10/  0/    0                10/  10/ 2255/ 2601
 33.6   10/  0/    0                10/  10/ 2065/ 2601
 34.6   10/  0/    0                10/  10/ 1868/ 2601
 35.6   10/  0/    0                10/  10/ 1675/ 2601
 36.7   10/  0/    0                10/  10/ 1485/ 2601
 37.7   10/  0/    0                10/  10/ 1285/ 2601
 38.7   10/  0/    0                10/  10/ 1095/ 2601
 39.8   10/  0/    0                10/  10/  905/ 2601
 40.8   10/  0/    0                10/  10/  705/ 2601
 41.8   10/  0/    0                10/  10/  505/ 2601
 42.8   10/  0/    0                10/  10/  315/ 2601
 43.9   10/  0/    0                10/  10/  125/ 2601
 44.9    0/ 10/    0                 0/  10/    0/    1
