# [pool100-r3] route=fixed TOMCAT_MAX_THREADS=200 RATE=400 VUS=2600 PREVUS=2600 RAMP=5s HOLD=20s DOWN=5s
# 설정  pool=100 connection-timeout=2000ms tomcat.threads.max=200 accept-count=1000 shed.permits=100

# 앱 안에서 잰 계층별 시간 (서블릿 필터 기준)
inapp_200                count=9999    min=50.25ms   p50=51.41ms   p90=52.83ms   p95=53.54ms   p99=55.33ms   max=75.96ms   mean=51.66ms
pool_acquire_ok          count=9999    min=0.00ms    p50=0.00ms    p90=0.01ms    p95=0.01ms    p99=0.02ms    max=1.86ms    mean=0.00ms
pool_acquire_timeout     count=0       (표본 없음)
query_after_acquire      count=9999    min=50.18ms   p50=51.20ms   p90=52.44ms   p95=53.05ms   p99=54.83ms   max=66.17ms   mean=51.43ms

# 큐 길이 표본 100ms 간격, 320개
최댓값  hikari_active=22 hikari_waiting=0 tomcat_busy=23 tomcat_queue=2 tomcat_conn=2601
t(s)  hikari(active/idle/waiting)  tomcat(busy/pool/queue/conn)
  0.0   -1/ -1/   -1                -1/  -1/   -1/   -1
  1.0    0/ 20/    0                 0/  10/    0/    1
  2.0    0/ 47/    0                 0/  10/    0/    1
  3.1    5/ 68/    0                 5/  10/    0/   44
  4.1    9/ 91/    0                 9/  10/    0/  170
  5.1   12/ 88/    0                14/  15/    0/  377
  6.1   16/ 84/    0                16/  19/    0/  665
  7.1   20/ 80/    0                20/  23/    0/ 1035
  8.1   20/ 80/    0                20/  27/    1/ 1440
  9.1   20/ 80/    0                20/  27/    0/ 1844
 10.1   21/ 79/    0                21/  27/    0/ 2249
 11.1   20/ 80/    0                20/  27/    0/ 2601
 12.2   21/ 79/    0                21/  27/    0/ 2601
 13.2   22/ 78/    0                22/  27/    0/ 2601
 14.2   20/ 80/    0                21/  27/    0/ 2601
 15.2   20/ 80/    0                21/  27/    0/ 2601
 16.2   21/ 79/    0                23/  27/    0/ 2601
 17.2   21/ 79/    0                22/  27/    0/ 2601
 18.2   20/ 80/    0                20/  27/    0/ 2601
 19.2   21/ 79/    0                21/  27/    0/ 2601
 20.3   20/ 80/    0                21/  27/    0/ 2601
 21.3   20/ 80/    0                20/  27/    0/ 2601
 22.3   20/ 80/    0                21/  27/    0/ 2601
 23.3   20/ 80/    0                20/  27/    0/ 2601
 24.3   20/ 80/    0                21/  27/    0/ 2601
 25.3   21/ 79/    0                21/  27/    0/ 2601
 26.3   21/ 79/    0                21/  27/    0/ 2601
 27.3   21/ 79/    0                21/  27/    0/ 2601
 28.3   16/ 84/    0                16/  27/    0/ 2601
 29.4   11/ 89/    0                11/  27/    0/ 2601
 30.4    8/ 92/    0                 8/  27/    0/ 2601
 31.4    3/ 97/    0                 3/  27/    0/ 2601
