# [pool10-r2] route=fixed TOMCAT_MAX_THREADS=200 RATE=400 VUS=2600 PREVUS=2600 RAMP=5s HOLD=20s DOWN=5s
# 설정  pool=10 connection-timeout=2000ms tomcat.threads.max=200 accept-count=1000 shed.permits=10

# 앱 안에서 잰 계층별 시간 (서블릿 필터 기준)
inapp_200                count=5194    min=50.31ms   p50=51.50ms   p90=53.10ms   p95=53.86ms   p99=56.48ms   max=82.75ms   mean=51.79ms
inapp_503                count=4805    min=0.03ms    p50=0.12ms    p90=0.33ms    p95=0.52ms    p99=1.01ms    max=4.41ms    mean=0.17ms
pool_acquire_ok          count=5194    min=0.00ms    p50=0.00ms    p90=0.01ms    p95=0.01ms    p99=0.04ms    max=1.92ms    mean=0.01ms
pool_acquire_timeout     count=0       (표본 없음)
query_after_acquire      count=5194    min=50.21ms   p50=51.29ms   p90=52.68ms   p95=53.38ms   p99=55.60ms   max=69.70ms   mean=51.54ms

# 큐 길이 표본 100ms 간격, 320개
최댓값  hikari_active=10 hikari_waiting=0 tomcat_busy=11 tomcat_queue=11 tomcat_conn=1465
t(s)  hikari(active/idle/waiting)  tomcat(busy/pool/queue/conn)
  0.0   -1/ -1/   -1                -1/  -1/   -1/   -1
  1.0    0/ 10/    0                 1/  10/    0/    2
  2.1    0/ 10/    0                 0/  10/    0/    1
  3.1    4/  6/    0                 4/  10/    0/   44
  4.1    9/  1/    0                 9/  10/    0/  168
  5.1    9/  1/    0                 9/  11/    0/  352
  6.1    8/  2/    0                 8/  14/    0/  541
  7.1   10/  0/    0                10/  14/    0/  731
  8.2    9/  1/    0                 9/  14/    0/  924
  9.2   10/  0/    0                10/  14/    0/ 1114
 10.2   10/  0/    0                10/  14/    1/ 1306
 11.2    9/  1/    0                 9/  14/    0/ 1444
 12.2   10/  0/    0                10/  14/    0/ 1280
 13.2   10/  0/    0                10/  14/    0/ 1237
 14.2   10/  0/    0                10/  14/    0/ 1233
 15.2   10/  0/    0                10/  14/    0/ 1233
 16.2   10/  0/    0                10/  14/    0/ 1235
 17.3   10/  0/    0                10/  14/    0/ 1234
 18.3    9/  1/    0                 9/  14/    0/ 1233
 19.3   10/  0/    0                10/  14/    0/ 1236
 20.3   10/  0/    0                10/  14/    0/ 1235
 21.3   10/  0/    0                10/  14/    0/ 1236
 22.3   10/  0/    0                10/  14/    0/ 1235
 23.3   10/  0/    0                10/  14/    0/ 1234
 24.3   10/  0/    0                10/  14/    0/ 1234
 25.4   10/  0/    0                10/  14/    0/ 1233
 26.4   10/  0/    0                10/  14/    0/ 1231
 27.4   10/  0/    0                10/  14/    0/ 1234
 28.4   10/  0/    0                10/  14/    0/ 1261
 29.4   10/  0/    0                10/  14/    0/ 1326
 30.4    7/  3/    0                 7/  14/    0/ 1410
 31.5    3/  7/    0                 3/  14/    0/ 1457
