# [th50-r1] route=buggy TOMCAT_MAX_THREADS=50 RATE=400 VUS=2600 PREVUS=2600 RAMP=5s HOLD=20s DOWN=5s
# 설정  pool=10 connection-timeout=2000ms tomcat.threads.max=50 accept-count=1000 shed.permits=10

# 앱 안에서 잰 계층별 시간 (서블릿 필터 기준)
inapp_200                count=7887    min=50.43ms   p50=255.99ms  p90=471.38ms  p95=676.93ms  p99=1103.52ms max=1939.92ms mean=248.68ms
inapp_500                count=5       min=2001.54ms p50=2001.95ms p90=2013.10ms p95=2013.10ms p99=2013.10ms max=2013.10ms mean=2004.56ms
pool_acquire_ok          count=7887    min=0.00ms    p50=204.40ms  p90=419.07ms  p95=625.35ms  p99=1051.92ms max=1888.80ms mean=196.43ms
pool_acquire_timeout     count=5       min=2001.22ms p50=2001.53ms p90=2008.20ms p95=2008.20ms p99=2008.20ms max=2008.20ms mean=2003.24ms
query_after_acquire      count=7887    min=50.22ms   p50=51.43ms   p90=53.47ms   p95=54.41ms   p99=57.35ms   max=76.06ms   mean=51.87ms

# 큐 길이 표본 100ms 간격, 441개
최댓값  hikari_active=10 hikari_waiting=40 tomcat_busy=50 tomcat_queue=2550 tomcat_conn=2601
t(s)  hikari(active/idle/waiting)  tomcat(busy/pool/queue/conn)
  0.0   -1/ -1/   -1                -1/  -1/   -1/   -1
  1.0    0/ 10/    0                 0/  10/    0/    1
  2.1    0/ 10/    0                 0/  10/    0/    1
  3.1    4/  6/    0                 4/  10/    0/   31
  4.1    8/  2/    0                 8/  10/    0/  144
  5.1   10/  0/    9                19/  20/    0/  340
  6.1   10/  0/   40                50/  50/   51/  616
  7.1   10/  0/   40                50/  50/  210/  974
  8.1   10/  0/   40                50/  50/  418/ 1379
  9.2   10/  0/   40                50/  50/  624/ 1783
 10.2   10/  0/   40                50/  50/  836/ 2189
 11.2   10/  0/   40                50/  50/ 1050/ 2593
 12.2   10/  0/   40                50/  50/ 1254/ 2601
 13.2   10/  0/   40                50/  50/ 1470/ 2601
 14.2   10/  0/   39                50/  50/ 1685/ 2601
 15.2   10/  0/   40                50/  50/ 1893/ 2601
 16.3   10/  0/   40                50/  50/ 2108/ 2601
 17.3   10/  0/   40                50/  50/ 2318/ 2601
 18.3   10/  0/   40                50/  50/ 2528/ 2601
 19.3   10/  0/   40                50/  50/ 2548/ 2601
 20.3   10/  0/   40                50/  50/ 2550/ 2601
 21.3   10/  0/   40                50/  50/ 2549/ 2601
 22.4   10/  0/   40                50/  50/ 2550/ 2601
 23.4   10/  0/   40                50/  50/ 2546/ 2601
 24.4   10/  0/   40                50/  50/ 2550/ 2601
 25.4   10/  0/   40                50/  50/ 2549/ 2601
 26.4   10/  0/   40                50/  50/ 2545/ 2601
 27.5   10/  0/   40                50/  50/ 2550/ 2601
 28.5   10/  0/   40                50/  50/ 2544/ 2601
 29.5   10/  0/   40                50/  50/ 2548/ 2601
 30.5   10/  0/   40                50/  50/ 2523/ 2601
 31.5   10/  0/   40                50/  50/ 2430/ 2601
 32.5   10/  0/   40                50/  50/ 2248/ 2601
 33.5   10/  0/   40                50/  50/ 2048/ 2601
 34.6   10/  0/   40                50/  50/ 1858/ 2601
 35.6   10/  0/   40                50/  50/ 1658/ 2601
 36.6   10/  0/   40                50/  50/ 1466/ 2599
 37.7   10/  0/   40                50/  50/ 1266/ 2599
 38.7   10/  0/   40                50/  50/ 1066/ 2599
 39.7   10/  0/   40                50/  50/  866/ 2599
 40.7   10/  0/   40                50/  50/  665/ 2598
 41.8   10/  0/   40                50/  50/  475/ 2598
 42.8   10/  0/   40                50/  50/  275/ 2598
 43.8   10/  0/   40                50/  50/   81/ 2598
 44.8    0/ 10/    0                 0/  50/    0/    1
