# [pool20-r2] route=fixed TOMCAT_MAX_THREADS=200 RATE=400 VUS=2600 PREVUS=2600 RAMP=5s HOLD=20s DOWN=5s
# 설정  pool=20 connection-timeout=2000ms tomcat.threads.max=200 accept-count=1000 shed.permits=20

# 앱 안에서 잰 계층별 시간 (서블릿 필터 기준)
inapp_200                count=9394    min=50.27ms   p50=51.39ms   p90=52.79ms   p95=53.60ms   p99=56.05ms   max=79.57ms   mean=51.65ms
inapp_503                count=605     min=0.05ms    p50=0.12ms    p90=0.35ms    p95=0.50ms    p99=1.05ms    max=2.21ms    mean=0.18ms
pool_acquire_ok          count=9394    min=0.00ms    p50=0.00ms    p90=0.01ms    p95=0.01ms    p99=0.03ms    max=1.52ms    mean=0.00ms
pool_acquire_timeout     count=0       (표본 없음)
query_after_acquire      count=9394    min=50.18ms   p50=51.19ms   p90=52.43ms   p95=53.09ms   p99=55.39ms   max=68.95ms   mean=51.42ms

# 큐 길이 표본 100ms 간격, 320개
최댓값  hikari_active=20 hikari_waiting=0 tomcat_busy=21 tomcat_queue=1 tomcat_conn=2479
t(s)  hikari(active/idle/waiting)  tomcat(busy/pool/queue/conn)
  0.0   -1/ -1/   -1                -1/  -1/   -1/   -1
  1.0    0/ 20/    0                 0/  10/    0/    1
  2.1    0/ 20/    0                 0/  10/    0/    1
  3.1    4/ 16/    0                 5/  10/    0/   43
  4.1    8/ 12/    0                 8/  10/    0/  173
  5.2   13/  7/    0                13/  14/    0/  383
  6.2   17/  3/    0                17/  18/    0/  675
  7.2   19/  1/    0                19/  22/    0/ 1036
  8.2   19/  1/    0                19/  22/    0/ 1409
  9.2   19/  1/    0                19/  22/    0/ 1788
 10.2   19/  1/    0                19/  22/    0/ 2163
 11.2   19/  1/    0                19/  22/    0/ 2476
 12.2   20/  0/    0                20/  22/    0/ 2447
 13.2   18/  2/    0                18/  22/    0/ 2416
 14.3   20/  0/    0                20/  22/    0/ 2416
 15.3   19/  1/    0                20/  22/    0/ 2417
 16.3   19/  1/    0                19/  22/    0/ 2408
 17.3   19/  1/    0                19/  22/    0/ 2408
 18.3   19/  1/    0                19/  22/    0/ 2412
 19.3   19/  1/    0                19/  22/    0/ 2416
 20.3   19/  1/    0                19/  22/    0/ 2417
 21.3   19/  1/    0                19/  22/    0/ 2417
 22.3   19/  1/    0                19/  22/    0/ 2416
 23.4   19/  1/    0                19/  22/    0/ 2415
 24.4   19/  1/    0                19/  22/    0/ 2416
 25.4   20/  0/    0                20/  22/    0/ 2410
 26.4   18/  2/    0                18/  23/    0/ 2404
 27.4   18/  2/    0                18/  23/    0/ 2405
 28.4   16/  4/    0                16/  23/    0/ 2427
 29.4   11/  9/    0                11/  23/    0/ 2447
 30.5    7/ 13/    0                 7/  23/    0/ 2459
 31.5    3/ 17/    0                 3/  23/    0/ 2467
