# [th800-r3] route=buggy TOMCAT_MAX_THREADS=800 RATE=400 VUS=2600 PREVUS=2600 RAMP=5s HOLD=20s DOWN=5s
# 설정  pool=10 connection-timeout=2000ms tomcat.threads.max=800 accept-count=1000 shed.permits=10

# 앱 안에서 잰 계층별 시간 (서블릿 필터 기준)
inapp_200                count=5751    min=50.41ms   p50=2047.36ms p90=2051.19ms p95=2051.77ms p99=2053.22ms max=2058.44ms mean=1697.18ms
inapp_500                count=4248    min=2000.09ms p50=2000.94ms p90=2001.82ms p95=2002.25ms p99=2003.64ms max=2009.43ms mean=2001.09ms
pool_acquire_ok          count=5751    min=0.00ms    p50=1996.07ms p90=1999.85ms p95=2000.28ms p99=2001.36ms max=2005.80ms mean=1645.66ms
pool_acquire_timeout     count=4248    min=2000.05ms p50=2000.84ms p90=2001.71ms p95=2002.13ms p99=2003.49ms max=2009.33ms mean=2000.98ms
query_after_acquire      count=5751    min=50.20ms   p50=51.08ms   p90=52.01ms   p95=52.64ms   p99=55.00ms   max=63.47ms   mean=51.29ms

# 큐 길이 표본 100ms 간격, 331개
최댓값  hikari_active=10 hikari_waiting=790 tomcat_busy=800 tomcat_queue=6 tomcat_conn=2298
t(s)  hikari(active/idle/waiting)  tomcat(busy/pool/queue/conn)
  0.0   -1/ -1/   -1                -1/  -1/   -1/   -1
  1.0    0/ 10/    0                 0/  10/    0/    1
  2.1    0/ 10/    0                 0/  10/    0/    1
  3.1    3/  7/    0                 3/  10/    0/   29
  4.1    8/  2/    0                 8/  10/    0/  139
  5.1   10/  0/    9                19/  19/    0/  330
  6.1   10/  0/   86                96/  96/    0/  605
  7.1   10/  0/  246               256/ 256/    0/  963
  8.2   10/  0/  451               461/ 461/    0/ 1367
  9.2   10/  0/  657               667/ 667/    0/ 1770
 10.2   10/  0/  789               800/ 800/    4/ 2104
 11.2   10/  0/  790               800/ 800/    1/ 2298
 12.2   10/  0/  789               799/ 800/    0/ 2110
 13.2   10/  0/  786               797/ 800/    0/ 1901
 14.2   10/  0/  782               792/ 800/    1/ 1695
 15.2   10/  0/  780               790/ 800/    0/ 1673
 16.2   10/  0/  784               794/ 800/    0/ 1676
 17.3   10/  0/  790               800/ 800/    1/ 1682
 18.3   10/  0/  789               800/ 800/    2/ 1686
 19.3   10/  0/  787               797/ 800/    0/ 1684
 20.3   10/  0/  788               799/ 800/    0/ 1683
 21.3   10/  0/  790               800/ 800/    3/ 1684
 22.3   10/  0/  789               799/ 800/    0/ 1680
 23.3   10/  0/  790               800/ 800/    2/ 1683
 24.3   10/  0/  786               796/ 800/    0/ 1678
 25.4   10/  0/  786               796/ 800/    0/ 1676
 26.4   10/  0/  783               793/ 800/    0/ 1671
 27.4   10/  0/  781               791/ 800/    0/ 1671
 28.4   10/  0/  730               740/ 800/    0/ 1645
 29.4   10/  0/  598               609/ 800/    0/ 1580
 30.4   10/  0/  437               447/ 800/    0/ 1523
 31.4   10/  0/  274               284/ 800/    0/ 1505
 32.5   10/  0/  100               110/ 800/    0/ 1510
 33.5    0/ 10/    0                 1/ 800/    0/    2
