# [th200-r3] route=buggy TOMCAT_MAX_THREADS=200 RATE=400 VUS=2600 PREVUS=2600 RAMP=5s HOLD=20s DOWN=5s
# 설정  pool=10 connection-timeout=2000ms tomcat.threads.max=200 accept-count=1000 shed.permits=10

# 앱 안에서 잰 계층별 시간 (서블릿 필터 기준)
inapp_200                count=7592    min=50.42ms   p50=1023.66ms p90=1994.59ms p95=2013.20ms p99=2029.74ms max=2045.30ms mean=812.39ms
inapp_500                count=530     min=2000.24ms p50=2001.48ms p90=2003.90ms p95=2004.84ms p99=2006.06ms max=2012.93ms mean=2001.95ms
pool_acquire_ok          count=7592    min=0.00ms    p50=972.08ms  p90=1943.11ms p95=1961.68ms p99=1977.87ms max=1992.54ms mean=760.60ms
pool_acquire_timeout     count=530     min=2000.15ms p50=2001.26ms p90=2003.75ms p95=2004.45ms p99=2005.70ms max=2012.68ms mean=2001.72ms
query_after_acquire      count=7592    min=50.27ms   p50=51.18ms   p90=52.53ms   p95=53.20ms   p99=55.12ms   max=64.10ms   mean=51.48ms

# 큐 길이 표본 100ms 간격, 423개
최댓값  hikari_active=10 hikari_waiting=190 tomcat_busy=200 tomcat_queue=2400 tomcat_conn=2601
t(s)  hikari(active/idle/waiting)  tomcat(busy/pool/queue/conn)
  0.0   -1/ -1/   -1                -1/  -1/   -1/   -1
  1.0    0/ 10/    0                 1/  10/    0/    2
  2.1    0/ 10/    0                 0/  10/    0/    1
  3.1    3/  7/    0                 3/  10/    0/   32
  4.1    8/  2/    0                 8/  10/    0/  146
  5.1   10/  0/   10                20/  20/    0/  340
  6.1   10/  0/   89               100/ 100/    0/  617
  7.1   10/  0/  190               200/ 200/   60/  975
  8.1   10/  0/  190               200/ 200/  267/ 1381
  9.1   10/  0/  190               200/ 200/  476/ 1785
 10.2   10/  0/  190               200/ 200/  682/ 2187
 11.2   10/  0/  190               200/ 200/  889/ 2593
 12.2   10/  0/  190               200/ 200/ 1096/ 2598
 13.2   10/  0/  190               200/ 200/ 1300/ 2596
 14.2   10/  0/  190               200/ 200/ 1513/ 2597
 15.2   10/  0/  190               200/ 200/ 1722/ 2598
 16.3   10/  0/  190               200/ 200/ 1919/ 2592
 17.3   10/  0/  190               200/ 200/ 2122/ 2596
 18.3   10/  0/  190               200/ 200/ 2334/ 2600
 19.3   10/  0/  190               200/ 200/ 2400/ 2601
 20.3   10/  0/  190               200/ 200/ 2398/ 2601
 21.3   10/  0/  190               200/ 200/ 2400/ 2601
 22.3   10/  0/  190               200/ 200/ 2398/ 2601
 23.3   10/  0/  190               200/ 200/ 2397/ 2598
 24.4   10/  0/  190               200/ 200/ 2399/ 2601
 25.4   10/  0/  190               200/ 200/ 2396/ 2601
 26.4   10/  0/  190               200/ 200/ 2400/ 2601
 27.4   10/  0/  190               200/ 200/ 2396/ 2601
 28.4   10/  0/  190               200/ 200/ 2399/ 2600
 29.4   10/  0/  190               200/ 200/ 2394/ 2601
 30.4   10/  0/  190               200/ 200/ 2357/ 2599
 31.5   10/  0/  190               200/ 200/ 2255/ 2591
 32.5   10/  0/  190               200/ 200/ 2060/ 2576
 33.5   10/  0/  190               200/ 200/ 1832/ 2548
 34.5   10/  0/  190               200/ 200/ 1609/ 2525
 35.6   10/  0/  190               200/ 200/ 1372/ 2488
 36.6   10/  0/  190               200/ 200/ 1159/ 2475
 37.6   10/  0/  190               200/ 200/  929/ 2445
 38.6   10/  0/  190               200/ 200/  688/ 2404
 39.7   10/  0/  190               200/ 200/  444/ 2350
 40.7   10/  0/  190               200/ 200/  200/ 2306
 41.7   10/  0/  169               179/ 200/    0/ 2275
 42.7    0/ 10/    0                 0/ 200/    0/ 2275
