ts,history_list_len,plain_ibd_bytes,part_ibd_bytes
1785436741.0,0,901775360,952107008
1785436742.1,0,901775360,952107008
1785436743.1,0,901775360,952107008
1785436744.2,0,901775360,952107008
1785436745.3,0,901775360,956301312
1785436746.4,0,901775360,956301312
1785436747.5,0,901775360,956301312
1785436748.5,0,901775360,956301312
1785436749.6,0,901775360,956301312
1785436750.7,0,901775360,956301312
1785436751.7,0,901775360,956301312
1785436752.8,0,901775360,956301312
1785436753.9,0,901775360,956301312
1785436754.9,0,901775360,956301312
1785436756.0,0,901775360,956301312
1785436757.0,0,901775360,956301312
1785436758.1,0,901775360,956301312
1785436759.2,0,901775360,956301312
1785436760.3,0,901775360,956301312
1785436761.3,0,901775360,956301312
1785436762.4,0,901775360,956301312
1785436763.5,0,901775360,956301312
1785436764.6,0,901775360,956301312
1785436765.6,0,901775360,956301312
1785436766.7,0,901775360,956301312
1785436767.8,0,901775360,956301312
1785436768.8,0,901775360,960495616
1785436769.9,0,901775360,960495616
1785436771.0,0,901775360,960495616
1785436772.0,0,901775360,960495616
1785436773.1,0,901775360,960495616
1785436774.2,0,901775360,960495616
1785436775.3,0,901775360,960495616
1785436776.4,0,901775360,960495616
1785436777.4,0,901775360,960495616
1785436778.5,0,901775360,960495616
1785436779.6,0,901775360,960495616
1785436780.6,0,901775360,960495616
1785436781.7,1,901775360,960495616
1785436782.8,1,901775360,960495616
1785436783.9,1,901775360,960495616
1785436784.9,1,901775360,960495616
1785436786.0,1,901775360,960495616
1785436787.1,1,901775360,960495616
1785436788.2,1,901775360,960495616
1785436789.2,1,901775360,960495616
1785436790.3,1,901775360,960495616
1785436791.4,1,901775360,960495616
1785436792.5,1,901775360,960495616
1785436793.6,0,901775360,960495616
1785436794.6,0,901775360,960495616
1785436795.7,0,901775360,964689920
1785436796.8,0,901775360,964689920
1785436797.9,0,901775360,964689920
1785436798.9,0,901775360,964689920
1785436800.0,0,901775360,964689920
1785436801.1,0,901775360,964689920
1785436802.2,0,901775360,964689920
1785436803.3,0,901775360,964689920
1785436804.3,0,901775360,964689920
1785436805.4,0,901775360,964689920
1785436806.5,0,901775360,964689920
1785436807.5,0,901775360,968884224
1785436808.6,0,901775360,968884224
1785436809.7,0,901775360,968884224
1785436810.7,0,901775360,968884224
1785436811.8,0,901775360,968884224
1785436812.9,0,901775360,968884224
1785436814.0,0,901775360,968884224
1785436815.0,0,901775360,973078528
1785436816.1,0,901775360,973078528
1785436817.2,0,901775360,973078528
1785436818.2,0,901775360,973078528
1785436819.3,0,901775360,973078528
1785436820.4,0,901775360,973078528
1785436821.5,0,901775360,973078528
1785436822.6,0,901775360,973078528
1785436823.7,0,901775360,977272832
1785436824.7,0,901775360,977272832
1785436825.8,0,901775360,977272832
1785436826.9,0,901775360,977272832
1785436828.0,0,901775360,977272832
1785436829.0,0,901775360,977272832
1785436830.1,0,901775360,977272832
1785436831.2,0,901775360,981467136
1785436832.3,0,901775360,981467136
1785436833.3,0,901775360,981467136
1785436834.4,0,901775360,981467136
1785436835.5,0,901775360,981467136
1785436836.6,0,901775360,981467136
1785436837.7,0,901775360,981467136
1785436838.7,0,901775360,981467136
1785436839.8,0,901775360,981467136
1785436840.9,0,901775360,981467136
1785436841.9,0,901775360,981467136
1785436843.0,0,901775360,981467136
1785436844.1,0,901775360,981467136
1785436845.1,0,901775360,981467136
1785436846.2,0,901775360,981467136
