ts,history_list_len,plain_ibd_bytes,part_ibd_bytes
1785245990.0,0,754974720,822214656
1785245991.1,0,754974720,822214656
1785245992.2,0,754974720,822214656
1785245993.3,0,754974720,822214656
1785245994.4,0,754974720,822214656
1785245995.4,0,754974720,822214656
1785245996.5,0,754974720,822214656
1785245997.6,0,754974720,822214656
1785245998.7,0,754974720,822214656
1785245999.7,0,754974720,822214656
1785246000.8,0,754974720,822214656
1785246001.9,0,754974720,822214656
1785246002.9,0,754974720,822214656
1785246004.0,0,754974720,822214656
1785246005.1,0,754974720,822214656
1785246006.2,0,754974720,822214656
1785246007.3,0,754974720,822214656
1785246008.3,0,754974720,822214656
1785246009.4,0,754974720,822214656
1785246010.5,0,754974720,822214656
1785246011.6,0,754974720,822214656
1785246012.6,0,754974720,822214656
1785246013.7,0,754974720,822214656
1785246014.8,0,754974720,822214656
1785246015.8,0,754974720,822214656
1785246016.9,0,754974720,822214656
1785246018.0,0,754974720,822214656
1785246019.1,0,754974720,822214656
1785246020.1,0,754974720,822214656
1785246021.2,0,754974720,822214656
1785246022.3,0,754974720,822214656
1785246023.3,0,754974720,822214656
1785246024.4,0,754974720,822214656
1785246025.5,0,754974720,822214656
1785246026.6,0,754974720,822214656
1785246027.6,0,754974720,822214656
1785246028.7,0,754974720,822214656
1785246029.8,0,754974720,822214656
1785246030.9,0,754974720,822214656
1785246032.0,0,754974720,822214656
1785246033.0,0,754974720,822214656
1785246034.1,0,754974720,822214656
1785246035.2,0,754974720,822214656
1785246036.3,0,754974720,822214656
1785246037.4,0,754974720,822214656
1785246038.4,0,754974720,822214656
1785246039.5,0,754974720,822214656
1785246040.6,0,754974720,822214656
1785246041.7,0,754974720,822214656
1785246042.7,0,754974720,822214656
1785246043.8,0,754974720,822214656
1785246044.9,0,754974720,822214656
1785246046.0,0,754974720,822214656
1785246047.1,0,754974720,822214656
1785246048.2,0,754974720,822214656
1785246049.3,0,754974720,822214656
1785246050.3,0,754974720,822214656
1785246051.4,0,754974720,822214656
1785246052.5,0,754974720,822214656
1785246053.6,0,754974720,822214656
1785246054.7,0,754974720,822214656
1785246055.7,0,754974720,822214656
1785246056.8,0,754974720,822214656
1785246057.9,0,754974720,822214656
1785246059.0,0,754974720,822214656
1785246060.1,0,754974720,822214656
1785246061.1,0,754974720,822214656
1785246062.2,0,754974720,822214656
1785246063.3,0,754974720,822214656
1785246064.4,0,754974720,822214656
1785246065.4,0,754974720,822214656
1785246066.5,0,754974720,822214656
1785246067.6,0,754974720,822214656
1785246068.7,0,754974720,822214656
1785246069.7,0,754974720,822214656
1785246070.8,0,754974720,822214656
1785246071.9,0,754974720,822214656
1785246073.0,0,754974720,822214656
1785246074.0,1,754974720,822214656
1785246075.1,1,754974720,822214656
1785246076.2,1,754974720,822214656
1785246077.3,1,754974720,822214656
1785246078.3,1,754974720,822214656
1785246079.4,1,754974720,822214656
1785246080.5,1,754974720,822214656
1785246081.5,1,754974720,822214656
1785246082.6,1,754974720,822214656
1785246083.7,1,754974720,822214656
1785246084.8,1,754974720,822214656
1785246085.9,0,754974720,822214656
1785246086.9,0,754974720,822214656
1785246088.0,0,754974720,822214656
1785246089.1,0,754974720,822214656
1785246090.1,0,754974720,822214656
1785246091.2,0,754974720,822214656
1785246092.3,0,754974720,822214656
1785246093.3,0,754974720,822214656
1785246094.4,0,754974720,822214656
1785246095.5,0,754974720,822214656
1785246096.5,0,754974720,822214656
1785246097.6,0,754974720,822214656
1785246098.7,0,754974720,822214656
1785246099.7,0,754974720,822214656
1785246100.8,0,754974720,822214656
1785246101.9,0,754974720,822214656
1785246102.9,0,754974720,822214656
1785246104.0,0,754974720,822214656
1785246105.0,0,754974720,822214656
1785246106.1,0,754974720,822214656
1785246107.2,0,754974720,822214656
1785246108.2,0,754974720,822214656
1785246109.3,0,754974720,822214656
1785246110.3,0,754974720,822214656
1785246111.4,0,754974720,822214656
1785246112.5,0,754974720,822214656
1785246113.5,0,754974720,822214656
1785246114.6,0,754974720,822214656
1785246115.7,0,754974720,822214656
1785246116.7,0,754974720,822214656
1785246117.8,0,754974720,822214656
1785246118.8,0,754974720,822214656
1785246119.9,0,754974720,822214656
1785246121.0,0,754974720,822214656
1785246122.0,0,754974720,822214656
1785246123.1,0,754974720,822214656
1785246124.2,0,754974720,822214656
1785246125.2,0,754974720,822214656
1785246126.3,0,754974720,822214656
1785246127.4,0,754974720,822214656
1785246128.4,0,754974720,822214656
1785246129.5,0,754974720,822214656
1785246130.6,0,754974720,822214656
1785246131.6,0,754974720,822214656
1785246132.7,0,754974720,822214656
1785246133.8,0,754974720,822214656
1785246135.0,0,754974720,822214656
1785246136.1,0,754974720,822214656
1785246137.1,0,754974720,822214656
1785246138.2,0,754974720,822214656
1785246139.3,0,754974720,822214656
1785246140.3,0,754974720,822214656
1785246141.4,0,754974720,822214656
1785246142.5,0,754974720,822214656
1785246143.6,0,754974720,822214656
1785246144.6,0,754974720,822214656
1785246145.7,0,754974720,822214656
1785246146.8,0,754974720,822214656
1785246147.9,0,754974720,822214656
1785246148.9,0,754974720,822214656
1785246150.0,0,754974720,822214656
1785246151.1,0,754974720,822214656
1785246152.2,0,754974720,822214656
1785246153.2,0,754974720,822214656
1785246154.3,0,754974720,822214656
1785246155.4,0,754974720,822214656
1785246156.4,0,754974720,822214656
1785246157.5,0,754974720,822214656
1785246158.6,0,754974720,822214656
1785246159.7,0,754974720,822214656
1785246160.7,0,754974720,822214656
1785246161.8,0,754974720,822214656
1785246162.9,0,754974720,822214656
1785246164.0,0,754974720,822214656
1785246165.1,0,754974720,822214656
1785246166.2,0,754974720,822214656
1785246167.3,0,754974720,822214656
1785246168.3,0,754974720,822214656
1785246169.4,0,754974720,822214656
1785246170.5,0,754974720,822214656
1785246171.6,0,754974720,822214656
1785246172.7,0,754974720,822214656
1785246173.7,0,754974720,822214656
1785246174.8,0,754974720,822214656
1785246175.9,0,754974720,822214656
1785246176.9,0,754974720,822214656
1785246178.0,0,754974720,822214656
1785246179.1,0,754974720,822214656
1785246180.2,0,754974720,822214656
1785246181.3,0,754974720,822214656
1785246182.3,0,754974720,822214656
1785246183.4,0,754974720,822214656
1785246184.5,0,754974720,822214656
1785246185.5,0,754974720,822214656
1785246186.6,0,754974720,822214656
1785246187.7,0,754974720,822214656
1785246188.7,0,754974720,822214656
1785246189.8,0,754974720,822214656
1785246190.9,0,754974720,822214656
1785246191.9,0,754974720,822214656
1785246193.0,0,754974720,822214656
1785246194.1,0,754974720,822214656
1785246195.1,0,754974720,822214656
1785246196.2,0,754974720,822214656
1785246197.2,0,754974720,822214656
1785246198.3,0,754974720,822214656
1785246199.4,0,754974720,822214656
1785246200.4,0,754974720,822214656
1785246201.5,0,754974720,822214656
1785246202.5,0,754974720,822214656
1785246203.6,0,754974720,822214656
1785246204.7,0,754974720,822214656
1785246205.7,0,754974720,822214656
1785246206.8,0,754974720,822214656
1785246207.9,0,754974720,822214656
1785246208.9,0,754974720,822214656
1785246210.0,0,754974720,822214656
1785246211.1,0,754974720,822214656
1785246212.1,0,754974720,822214656
1785246213.2,0,754974720,822214656
1785246214.3,0,754974720,822214656
1785246215.3,0,754974720,822214656
1785246216.4,0,754974720,822214656
1785246217.5,0,754974720,822214656
1785246218.5,0,754974720,822214656
1785246219.6,0,754974720,822214656
1785246220.7,0,754974720,822214656
1785246221.7,0,754974720,822214656
1785246222.8,0,754974720,822214656
1785246223.8,0,754974720,822214656
1785246224.9,0,754974720,822214656
1785246226.0,0,754974720,822214656
1785246227.0,0,754974720,822214656
1785246228.1,0,754974720,822214656
1785246229.2,0,754974720,822214656
1785246230.3,0,754974720,822214656
1785246231.3,0,754974720,822214656
1785246232.4,0,754974720,822214656
1785246233.4,0,754974720,822214656
1785246234.5,0,754974720,822214656
