ts,ms,status
1785473187.816,2.33,ok
1785473187.832,2.52,ok
1785473200.573,12726.58,ok
1785473200.598,12.61,ok
1785473200.633,21.06,ok
1785473200.665,18.96,ok
1785473200.703,27.35,ok
1785473200.725,7.25,ok
1785473200.741,2.10,ok
1785473200.757,2.50,ok
1785473200.773,1.84,ok
1785473200.796,13.23,ok
1785473200.811,2.32,ok
1785473200.826,3.30,ok
1785473200.843,2.05,ok
1785473200.859,2.04,ok
1785473200.875,2.00,ok
1785473200.892,2.11,ok
1785473200.907,2.01,ok
1785473200.922,2.04,ok
1785473200.938,2.87,ok
1785473200.951,1.96,ok
1785473200.967,2.54,ok
1785473200.983,2.16,ok
1785473200.999,2.18,ok
1785473201.015,3.50,ok
1785473201.028,1.79,ok
1785473201.044,1.98,ok
1785473201.061,2.06,ok
1785473201.078,2.13,ok
1785473201.091,2.04,ok
1785473201.104,1.81,ok
1785473201.120,2.08,ok
1785473201.136,1.75,ok
1785473201.152,1.75,ok
1785473201.167,1.89,ok
1785473201.183,2.34,ok
1785473201.200,2.21,ok
1785473201.217,2.63,ok
1785473201.236,5.57,ok
1785473201.252,2.49,ok
1785473201.266,2.03,ok
1785473201.285,3.68,ok
1785473201.306,4.48,ok
1785473201.323,4.17,ok
1785473201.340,2.22,ok
1785473201.357,3.37,ok
1785473201.373,2.34,ok
1785473201.390,2.51,ok
1785473201.406,2.06,ok
1785473201.424,4.63,ok
1785473201.442,3.01,ok
1785473201.462,4.30,ok
1785473201.481,5.35,ok
1785473201.499,3.68,ok
1785473201.518,5.51,ok
1785473201.533,4.03,ok
1785473201.563,15.56,ok
1785473201.578,2.74,ok
1785473201.595,1.93,ok
1785473201.612,2.33,ok
1785473201.629,2.09,ok
1785473201.641,1.96,ok
1785473201.657,2.44,ok
1785473201.675,2.54,ok
1785473201.693,2.57,ok
1785473201.707,2.07,ok
1785473201.724,2.27,ok
1785473201.740,2.67,ok
1785473201.755,2.35,ok
1785473201.772,4.18,ok
1785473201.788,3.62,ok
1785473201.805,3.18,ok
1785473201.821,3.68,ok
1785473201.837,3.12,ok
1785473201.853,3.10,ok
1785473201.871,3.42,ok
1785473201.889,3.98,ok
1785473201.907,3.58,ok
1785473201.923,3.80,ok
1785473201.938,4.83,ok
1785473201.956,3.39,ok
1785473201.971,4.19,ok
1785473201.990,3.37,ok
1785473202.009,5.74,ok
1785473202.025,3.93,ok
1785473202.040,3.20,ok
1785473202.057,3.13,ok
1785473202.073,4.15,ok
1785473202.087,3.80,ok
1785473202.102,3.39,ok
1785473202.117,3.00,ok
1785473202.132,2.74,ok
1785473202.146,3.53,ok
1785473202.164,4.43,ok
1785473202.179,3.29,ok
1785473202.196,3.53,ok
1785473202.215,4.08,ok
1785473202.232,3.17,ok
1785473202.250,4.21,ok
1785473202.265,3.89,ok
1785473202.283,4.56,ok
1785473202.301,3.76,ok
1785473202.320,4.55,ok
1785473202.338,3.23,ok
1785473202.355,3.66,ok
1785473202.368,2.35,ok
1785473202.383,2.19,ok
1785473202.400,2.26,ok
1785473202.417,2.25,ok
1785473202.432,2.27,ok
1785473202.450,2.72,ok
1785473202.462,2.09,ok
1785473202.480,3.51,ok
1785473202.500,4.71,ok
1785473202.524,9.18,ok
1785473202.547,8.54,ok
1785473202.563,2.23,ok
1785473202.577,1.98,ok
1785473202.593,2.55,ok
1785473202.608,2.09,ok
1785473202.621,2.04,ok
1785473202.639,3.32,ok
1785473202.657,3.14,ok
1785473202.675,3.67,ok
1785473202.692,3.16,ok
1785473202.711,5.15,ok
1785473202.727,3.86,ok
1785473202.742,3.02,ok
1785473202.759,4.12,ok
1785473202.777,4.21,ok
1785473202.796,4.07,ok
1785473202.810,3.26,ok
1785473202.829,4.03,ok
1785473202.846,3.43,ok
1785473202.862,3.78,ok
1785473202.877,4.09,ok
1785473202.892,3.92,ok
1785473202.911,3.88,ok
1785473202.927,4.42,ok
1785473202.942,3.44,ok
1785473202.957,3.75,ok
1785473202.971,2.39,ok
1785473202.987,2.35,ok
1785473203.001,2.97,ok
1785473203.013,2.53,ok
1785473203.026,2.33,ok
1785473203.040,2.80,ok
1785473203.055,2.14,ok
1785473203.071,2.07,ok
1785473203.085,2.36,ok
1785473203.097,2.04,ok
1785473203.115,2.77,ok
1785473203.133,2.53,ok
1785473203.146,2.31,ok
1785473203.159,2.36,ok
1785473203.172,2.18,ok
1785473203.189,2.29,ok
1785473203.205,3.87,ok
1785473203.218,2.36,ok
1785473203.230,2.06,ok
1785473203.248,2.48,ok
1785473203.261,1.84,ok
1785473203.280,4.45,ok
1785473203.299,3.97,ok
1785473203.316,4.20,ok
1785473203.330,3.31,ok
1785473203.343,2.83,ok
1785473203.362,3.47,ok
1785473203.379,3.33,ok
1785473203.397,4.08,ok
1785473203.413,3.77,ok
1785473203.431,4.13,ok
1785473203.446,4.10,ok
1785473203.466,4.35,ok
1785473203.486,6.01,ok
1785473203.504,3.53,ok
1785473203.519,4.16,ok
1785473203.534,3.99,ok
1785473203.552,6.32,ok
