ts,ms,status
1785473242.585,3.84,ok
1785473242.599,1.95,ok
1785473242.614,2.97,ok
1785473242.643,14.40,ok
1785473242.660,2.07,ok
1785473242.677,2.13,ok
1785473242.692,3.01,ok
1785473242.711,3.26,ok
1785473242.727,1.62,ok
1785473242.746,3.69,ok
1785473242.759,2.27,ok
1785473242.776,4.11,ok
1785473242.789,1.75,ok
1785473242.807,2.75,ok
1785473242.824,1.92,ok
1785473242.840,1.81,ok
1785473242.859,3.55,ok
1785473242.874,2.07,ok
1785473242.887,3.20,ok
1785473242.905,3.24,ok
1785473242.922,2.68,ok
1785473242.936,3.84,ok
1785473242.949,1.78,ok
1785473242.967,2.39,ok
1785473242.984,2.53,ok
1785473242.999,2.56,ok
1785473243.012,2.41,ok
1785473243.027,2.02,ok
1785473243.043,2.28,ok
1785473243.057,2.14,ok
1785473243.074,2.10,ok
1785473243.089,1.92,ok
1785473243.106,3.43,ok
1785473243.121,1.55,ok
1785473243.138,3.33,ok
1785473243.152,2.50,ok
1785473243.168,2.56,ok
1785473243.181,2.07,ok
1785473243.197,3.08,ok
1785473243.211,2.29,ok
1785473243.227,2.21,ok
1785473243.244,3.01,ok
1785473243.256,1.86,ok
1785473243.269,2.83,ok
1785473243.284,1.86,ok
1785473243.301,1.61,ok
1785473243.316,1.99,ok
1785473243.335,3.15,ok
1785473243.352,1.70,ok
1785473243.369,3.09,ok
1785473243.383,2.17,ok
1785473243.400,2.14,ok
1785473243.418,3.61,ok
1785473243.434,1.89,ok
1785473243.452,2.21,ok
1785473243.465,1.86,ok
1785473243.482,2.60,ok
1785473243.499,2.35,ok
1785473243.513,2.59,ok
1785473243.528,1.97,ok
1785473243.544,1.97,ok
1785473243.561,2.17,ok
1785473243.578,3.43,ok
1785473243.595,2.03,ok
1785473243.608,2.05,ok
1785473243.638,18.82,ok
1785473243.651,2.19,ok
1785473243.667,2.30,ok
1785473243.683,1.91,ok
1785473243.700,2.19,ok
1785473243.716,4.39,ok
1785473243.730,1.93,ok
1785473243.743,2.47,ok
1785473243.756,1.87,ok
1785473243.770,2.43,ok
1785473243.786,1.66,ok
1785473243.803,4.11,ok
1785473243.819,1.72,ok
1785473243.833,1.65,ok
1785473243.848,2.04,ok
1785473243.866,4.26,ok
1785473243.880,2.15,ok
1785473243.893,1.80,ok
1785473243.912,3.97,ok
1785473243.931,3.88,ok
1785473243.945,3.07,ok
1785473243.959,2.01,ok
1785473243.975,1.84,ok
1785473243.990,1.89,ok
1785473244.004,2.87,ok
1785473244.018,2.16,ok
1785473244.032,2.51,ok
1785473244.045,2.11,ok
1785473244.059,3.67,ok
1785473244.076,1.66,ok
1785473244.091,2.24,ok
1785473244.109,2.80,ok
1785473244.125,2.11,ok
1785473244.139,1.60,ok
1785473244.156,1.76,ok
1785473244.170,2.29,ok
1785473244.185,3.28,ok
1785473244.202,1.92,ok
1785473244.215,2.15,ok
1785473244.228,2.08,ok
1785473244.243,1.67,ok
1785473244.259,2.20,ok
1785473244.275,1.79,ok
1785473244.288,2.25,ok
1785473244.306,2.75,ok
1785473244.320,2.39,ok
1785473244.335,1.94,ok
1785473244.352,1.97,ok
1785473244.367,1.97,ok
1785473244.379,1.79,ok
1785473244.392,2.05,ok
1785473244.408,2.63,ok
1785473244.423,2.37,ok
1785473244.440,2.02,ok
1785473244.455,3.52,ok
1785473244.471,1.94,ok
1785473244.485,2.10,ok
1785473244.500,2.53,ok
1785473244.524,2.35,ok
1785473244.537,2.15,ok
1785473244.554,1.75,ok
1785473244.570,2.00,ok
1785473244.585,2.40,ok
1785473244.600,2.81,ok
1785473244.617,2.07,ok
1785473244.635,7.12,ok
1785473244.652,1.82,ok
1785473244.667,2.36,ok
1785473244.684,2.05,ok
1785473244.698,3.47,ok
1785473244.712,2.16,ok
1785473244.731,3.87,ok
1785473244.746,3.43,ok
1785473244.758,1.78,ok
1785473244.773,2.49,ok
1785473244.788,2.24,ok
1785473244.800,1.84,ok
1785473244.813,2.29,ok
1785473244.828,3.98,ok
1785473244.842,2.46,ok
1785473244.859,2.82,ok
1785473244.873,2.11,ok
1785473244.885,2.50,ok
1785473244.899,2.30,ok
1785473244.914,2.06,ok
1785473244.929,2.24,ok
1785473244.947,2.41,ok
1785473244.963,2.34,ok
1785473244.980,2.06,ok
1785473244.999,3.82,ok
1785473245.015,2.04,ok
1785473245.030,2.12,ok
1785473245.048,3.01,ok
1785473245.063,3.16,ok
1785473245.079,2.00,ok
1785473245.091,1.59,ok
1785473245.104,1.63,ok
1785473245.123,3.65,ok
1785473245.140,1.81,ok
1785473245.153,2.13,ok
1785473245.167,2.18,ok
1785473245.180,2.05,ok
1785473245.193,1.92,ok
1785473245.210,2.33,ok
1785473245.226,2.71,ok
1785473245.240,2.28,ok
1785473245.258,3.84,ok
1785473245.271,1.75,ok
1785473245.285,3.33,ok
1785473245.300,2.24,ok
1785473245.317,2.16,ok
1785473245.330,2.09,ok
1785473245.343,2.61,ok
1785473245.359,2.46,ok
1785473245.373,1.93,ok
1785473245.388,2.24,ok
1785473245.405,2.81,ok
1785473245.419,2.26,ok
1785473245.434,2.87,ok
1785473245.450,2.08,ok
1785473245.467,3.47,ok
1785473245.483,1.79,ok
1785473245.500,3.24,ok
1785473245.514,2.83,ok
1785473245.530,2.29,ok
1785473245.546,4.08,ok
1785473245.563,1.89,ok
1785473245.578,2.65,ok
1785473245.596,3.51,ok
1785473245.612,3.39,ok
1785473245.633,8.34,ok
1785473245.649,2.13,ok
1785473245.663,2.09,ok
1785473245.680,3.68,ok
1785473245.693,2.06,ok
1785473245.707,2.71,ok
1785473245.723,3.56,ok
1785473245.737,1.96,ok
1785473245.754,2.44,ok
1785473245.772,2.62,ok
1785473245.785,2.44,ok
1785473245.798,2.21,ok
1785473245.813,2.74,ok
1785473245.829,2.49,ok
1785473245.845,2.57,ok
1785473245.859,2.27,ok
1785473245.874,2.33,ok
1785473245.890,2.44,ok
1785473245.904,2.80,ok
1785473245.922,3.40,ok
1785473245.938,3.32,ok
1785473245.953,2.01,ok
1785473245.969,2.84,ok
1785473245.983,2.14,ok
1785473246.001,2.49,ok
1785473246.019,3.56,ok
1785473246.035,2.77,ok
1785473246.051,2.37,ok
1785473246.065,3.81,ok
1785473246.082,2.64,ok
1785473246.095,2.35,ok
1785473246.110,2.17,ok
1785473246.126,2.25,ok
1785473246.140,2.41,ok
1785473246.157,2.11,ok
1785473246.172,4.52,ok
1785473246.184,1.82,ok
1785473246.199,2.78,ok
1785473246.230,20.42,ok
1785473246.247,3.21,ok
1785473246.260,2.14,ok
1785473246.277,1.84,ok
1785473246.294,3.42,ok
1785473246.307,2.06,ok
1785473246.324,1.80,ok
1785473246.339,1.76,ok
1785473246.353,2.20,ok
1785473246.367,2.21,ok
1785473246.382,2.19,ok
1785473246.400,6.12,ok
1785473246.416,1.60,ok
1785473246.431,1.88,ok
1785473246.445,1.95,ok
1785473246.459,3.23,ok
1785473246.473,1.61,ok
1785473246.490,2.49,ok
1785473246.509,4.08,ok
1785473246.527,2.50,ok
1785473246.544,2.02,ok
1785473246.558,2.37,ok
1785473246.573,3.27,ok
1785473246.590,1.75,ok
1785473246.608,3.15,ok
1785473246.628,8.43,ok
1785473246.643,1.98,ok
1785473246.658,3.97,ok
1785473246.674,4.62,ok
1785473246.687,2.02,ok
1785473246.699,1.79,ok
1785473246.718,3.24,ok
1785473246.734,2.63,ok
1785473246.749,2.00,ok
1785473246.766,2.19,ok
1785473246.784,2.74,ok
1785473246.801,2.04,ok
1785473246.817,2.40,ok
1785473246.835,3.43,ok
1785473246.852,3.65,ok
1785473246.866,2.03,ok
1785473246.883,2.26,ok
1785473246.897,2.48,ok
1785473246.914,2.86,ok
1785473246.926,2.31,ok
1785473246.941,2.21,ok
1785473246.957,2.13,ok
1785473246.973,2.76,ok
1785473246.988,2.82,ok
1785473247.000,1.96,ok
1785473247.016,2.76,ok
1785473247.029,2.39,ok
1785473247.045,3.36,ok
1785473247.058,3.38,ok
1785473247.072,2.33,ok
1785473247.090,2.28,ok
1785473247.105,1.82,ok
1785473247.120,1.98,ok
1785473247.135,3.69,ok
1785473247.152,1.91,ok
1785473247.167,1.89,ok
1785473247.184,2.03,ok
1785473247.199,2.26,ok
1785473247.213,2.23,ok
1785473247.227,1.83,ok
1785473247.241,1.95,ok
1785473247.254,2.07,ok
1785473247.267,1.98,ok
1785473247.283,1.81,ok
1785473247.300,2.26,ok
1785473247.314,3.12,ok
1785473247.330,4.07,ok
1785473247.347,3.52,ok
1785473247.360,1.84,ok
1785473247.378,7.27,ok
1785473247.393,1.72,ok
1785473247.409,2.00,ok
1785473247.426,2.07,ok
1785473247.441,1.81,ok
1785473247.459,2.71,ok
1785473247.475,2.10,ok
1785473247.492,2.32,ok
1785473247.509,2.57,ok
1785473247.526,2.08,ok
1785473247.540,3.03,ok
1785473247.554,2.07,ok
1785473247.571,1.86,ok
1785473247.595,11.06,ok
1785473247.613,2.23,ok
1785473247.635,9.95,ok
1785473247.650,3.22,ok
1785473247.665,2.24,ok
1785473247.679,3.41,ok
1785473247.696,2.16,ok
1785473247.711,4.51,ok
1785473247.728,2.96,ok
1785473247.742,2.75,ok
1785473247.755,2.44,ok
1785473247.768,2.26,ok
1785473247.783,1.61,ok
1785473247.800,2.37,ok
1785473247.817,2.33,ok
