1785461091737,6,ok
1785461091758,5,ok
1785461091776,5,ok
1785461091793,5,ok
1785461091812,5,ok
1785461091831,5,ok
1785461091850,5,ok
1785461091868,5,ok
1785461091887,5,ok
1785461091905,6,ok
1785461091925,4,ok
1785461091943,5,ok
1785461091961,5,ok
1785461091979,5,ok
1785461091997,4,ok
1785461092016,9,ok
1785461092039,5,ok
1785461092059,5,ok
1785461092077,5,ok
1785461092095,4,ok
1785461092112,4,ok
1785461092129,6,ok
1785461092149,6,ok
1785461092168,6,ok
1785461092187,6,ok
1785461092205,6,ok
1785461092224,6,ok
1785461092243,6,ok
1785461092262,6,ok
1785461092282,6,ok
1785461092301,5,ok
1785461092320,5,ok
1785461092338,5,ok
1785461092357,5,ok
1785461092375,5,ok
1785461092393,4,ok
1785461092411,4,ok
1785461092428,4,ok
1785461092446,5,ok
1785461092464,5,ok
1785461092483,5,ok
1785461092502,6,ok
1785461092520,5,ok
1785461092538,5,ok
1785461092556,5,ok
1785461092575,5,ok
1785461092594,5,ok
1785461092613,5,ok
1785461092632,5,ok
1785461092650,5,ok
1785461092667,5,ok
1785461092687,5,ok
1785461092705,5,ok
1785461092724,5,ok
1785461092742,6,ok
1785461092761,5,ok
1785461092780,5,ok
1785461092798,5,ok
1785461092817,5,ok
1785461092835,5,ok
1785461092854,5,ok
1785461092872,5,ok
1785461092890,5,ok
1785461092910,5,ok
1785461092928,5,ok
1785461092946,5,ok
1785461092967,5,ok
1785461092988,5,ok
1785461093008,5,ok
1785461093026,5,ok
1785461093044,5,ok
1785461093062,5,ok
1785461093080,5,ok
1785461093099,5,ok
1785461093117,5,ok
1785461093135,5,ok
1785461093153,5,ok
1785461093171,5,ok
1785461093190,5,ok
1785461093209,5,ok
1785461093227,5,ok
1785461093245,5,ok
1785461093264,5,ok
1785461093282,6,ok
1785461093300,5,ok
1785461093318,4,ok
1785461093338,5,ok
1785461093355,5,ok
1785461093374,5,ok
1785461093393,5,ok
1785461093411,5,ok
1785461093429,5,ok
1785461093447,6,ok
1785461093466,5,ok
1785461093485,5,ok
1785461093504,6,ok
1785461093525,5,ok
1785461093543,4,ok
1785461093560,5,ok
1785461093577,5,ok
