1785407649195,18,ok
1785407649227,18,ok
1785407649262,17,ok
1785407649293,17,ok
1785407649323,16,ok
1785407649352,18,ok
1785407649384,18,ok
1785407649414,16,ok
1785407649446,16,ok
1785407649476,16,ok
1785407649506,18,ok
1785407649537,18,ok
1785407649570,17,ok
1785407649599,17,ok
1785407649630,17,ok
1785407649660,16,ok
1785407649694,16,ok
1785407649725,16,ok
1785407649753,17,ok
1785407649784,18,ok
1785407649817,16,ok
1785407649847,16,ok
1785407649876,16,ok
1785407649905,16,ok
1785407649934,16,ok
1785407649962,16,ok
1785407649992,16,ok
1785407650020,16,ok
1785407650051,17,ok
1785407650081,16,ok
1785407650110,16,ok
1785407650139,17,ok
1785407650167,16,ok
1785407650198,16,ok
1785407650227,17,ok
1785407650257,17,ok
1785407650286,16,ok
1785407650315,16,ok
1785407650345,16,ok
1785407650375,16,ok
1785407650403,16,ok
1785407650434,16,ok
1785407650462,17,ok
1785407650492,19,ok
1785407650524,16,ok
1785407650555,17,ok
1785407650585,18,ok
1785407650618,18,ok
1785407650647,16,ok
1785407650675,16,ok
1785407650704,18,ok
1785407650736,18,ok
1785407650766,17,ok
1785407650795,18,ok
1785407650825,17,ok
1785407650856,17,ok
1785407650887,16,ok
1785407650915,17,ok
1785407650948,17,ok
1785407650979,17,ok
1785407651008,16,ok
1785407651036,18,ok
1785407651067,18,ok
1785407651099,17,ok
1785407651129,17,ok
1785407651158,17,ok
1785407651189,17,ok
1785407651219,17,ok
1785407651248,17,ok
1785407651282,17,ok
1785407651316,17,ok
1785407651346,17,ok
1785407651375,16,ok
1785407651407,16,ok
1785407651435,16,ok
1785407651465,17,ok
1785407651494,17,ok
1785407651527,16,ok
1785407651558,17,ok
1785407651590,16,ok
1785407651619,16,ok
1785407651650,17,ok
1785407651680,16,ok
1785407651710,15,ok
1785407651738,15,ok
1785407651766,16,ok
1785407651795,16,ok
1785407651825,16,ok
1785407651855,16,ok
1785407651883,16,ok
1785407651911,16,ok
1785407651941,16,ok
1785407651971,16,ok
1785407652003,17,ok
1785407652032,17,ok
1785407652064,18,ok
1785407652095,16,ok
1785407652127,16,ok
1785407652156,17,ok
1785407652186,16,ok
1785407652215,16,ok
1785407652244,16,ok
1785407652272,17,ok
1785407652302,17,ok
1785407652335,16,ok
1785407652364,15,ok
1785407652394,16,ok
1785407652422,16,ok
1785407652451,16,ok
1785407652479,16,ok
1785407652507,18,ok
1785407652541,18,ok
1785407652575,17,ok
1785407652607,16,ok
1785407652638,16,ok
1785407652667,16,ok
1785407652697,17,ok
1785407652728,17,ok
1785407652760,16,ok
1785407652788,16,ok
1785407652816,16,ok
1785407652845,16,ok
1785407652873,16,ok
1785407652901,16,ok
1785407652930,16,ok
1785407652959,16,ok
1785407652987,16,ok
1785407653016,18,ok
1785407653046,18,ok
1785407653079,17,ok
1785407653111,16,ok
1785407653140,16,ok
1785407653169,18,ok
1785407653200,16,ok
1785407653228,17,ok
1785407653261,17,ok
1785407653290,16,ok
1785407653320,16,ok
1785407653349,16,ok
1785407653378,16,ok
1785407653408,17,ok
1785407653443,16,ok
1785407653472,16,ok
1785407653502,17,ok
1785407653532,16,ok
1785407653560,16,ok
1785407653588,16,ok
1785407653619,16,ok
1785407653647,16,ok
1785407653676,16,ok
1785407653706,17,ok
1785407653735,16,ok
1785407653763,18,ok
1785407653793,17,ok
1785407653823,18,ok
1785407653856,16,ok
1785407653886,16,ok
1785407653917,16,ok
1785407653948,17,ok
1785407653978,18,ok
1785407654008,18,ok
1785407654039,16,ok
1785407654067,16,ok
1785407654098,17,ok
1785407654129,19,ok
1785407654161,18,ok
1785407654193,19,ok
1785407654224,17,ok
1785407654257,17,ok
1785407654288,16,ok
1785407654321,16,ok
1785407654351,18,ok
1785407654381,17,ok
1785407654411,18,ok
1785407654441,17,ok
1785407654474,17,ok
1785407654505,17,ok
1785407654534,16,ok
1785407654566,16,ok
1785407654595,16,ok
1785407654624,17,ok
1785407654654,16,ok
1785407654682,16,ok
1785407654711,18,ok
1785407654742,17,ok
1785407654772,16,ok
1785407654801,16,ok
1785407654831,18,ok
1785407654862,17,ok
1785407654893,16,ok
1785407654924,16,ok
1785407654955,19,ok
1785407654990,18,ok
1785407655022,17,ok
1785407655054,16,ok
1785407655083,17,ok
1785407655113,16,ok
1785407655141,16,ok
1785407655172,17,ok
1785407655202,17,ok
1785407655232,17,ok
1785407655262,17,ok
1785407655292,18,ok
1785407655322,17,ok
1785407655351,18,ok
1785407655382,18,ok
1785407655416,18,ok
1785407655448,17,ok
1785407655480,16,ok
1785407655510,17,ok
1785407655539,16,ok
1785407655569,16,ok
1785407655599,17,ok
1785407655628,17,ok
1785407655658,17,ok
1785407655693,16,ok
1785407655722,16,ok
1785407655751,17,ok
1785407655786,17,ok
1785407655817,16,ok
1785407655846,17,ok
1785407655880,19,ok
1785407655912,18,ok
1785407655942,18,ok
1785407655974,17,ok
1785407656004,17,ok
1785407656035,17,ok
1785407656066,18,ok
1785407656098,16,ok
1785407656129,17,ok
1785407656163,18,ok
1785407656195,17,ok
1785407656226,17,ok
1785407656256,17,ok
1785407656287,16,ok
1785407656316,16,ok
1785407656349,16,ok
1785407656379,19,ok
1785407656411,19,ok
1785407656442,17,ok
1785407656476,17,ok
1785407656507,17,ok
1785407656538,16,ok
1785407656568,16,ok
1785407656601,16,ok
1785407656631,16,ok
1785407656662,16,ok
1785407656692,18,ok
1785407656722,18,ok
1785407656755,16,ok
1785407656784,16,ok
1785407656817,18,ok
1785407656848,17,ok
1785407656877,16,ok
1785407656905,18,ok
1785407656937,20,ok
1785407656970,17,ok
1785407657001,17,ok
1785407657034,25,ok
1785407657073,66,ok
1785407657151,18,ok
1785407657184,18,ok
1785407657217,17,ok
1785407657246,19,ok
1785407657277,17,ok
1785407657307,17,ok
1785407657337,16,ok
1785407657367,17,ok
1785407657397,18,ok
1785407657430,17,ok
1785407657461,17,ok
1785407657490,17,ok
1785407657520,17,ok
1785407657551,16,ok
1785407657580,16,ok
1785407657609,16,ok
1785407657638,16,ok
1785407657666,16,ok
1785407657695,16,ok
1785407657724,17,ok
1785407657754,20,ok
1785407657787,18,ok
1785407657819,16,ok
1785407657850,17,ok
1785407657885,17,ok
1785407657915,17,ok
1785407657949,18,ok
1785407657979,19,ok
1785407658011,18,ok
1785407658042,17,ok
1785407658071,18,ok
1785407658106,17,ok
1785407658136,16,ok
1785407658169,17,ok
1785407658198,16,ok
1785407658228,17,ok
1785407658259,17,ok
1785407658289,21,ok
1785407658322,19,ok
1785407658354,19,ok
1785407658385,17,ok
1785407658419,17,ok
1785407658448,16,ok
1785407658477,16,ok
1785407658505,19,ok
1785407658537,18,ok
1785407658567,17,ok
1785407658597,17,ok
1785407658628,17,ok
1785407658658,16,ok
1785407658688,16,ok
1785407658718,16,ok
1785407658746,16,ok
1785407658775,17,ok
1785407658809,20,ok
1785407658842,17,ok
1785407658874,16,ok
1785407658903,16,ok
1785407658932,16,ok
1785407658962,16,ok
1785407658993,16,ok
1785407659021,18,ok
1785407659051,19,ok
1785407659082,18,ok
1785407659113,18,ok
1785407659144,17,ok
1785407659174,17,ok
1785407659204,17,ok
1785407659236,18,ok
1785407659268,17,ok
1785407659297,16,ok
1785407659326,21,ok
1785407659359,19,ok
1785407659392,16,ok
1785407659421,16,ok
1785407659450,16,ok
1785407659478,16,ok
1785407659508,16,ok
1785407659537,16,ok
1785407659566,20,ok
1785407659599,18,ok
1785407659632,18,ok
1785407659663,18,ok
1785407659693,17,ok
1785407659725,16,ok
1785407659756,17,ok
1785407659787,17,ok
1785407659821,17,ok
1785407659852,19,ok
1785407659885,21,ok
1785407659920,18,ok
1785407659952,17,ok
1785407659982,18,ok
1785407660015,18,ok
1785407660046,18,ok
1785407660076,18,ok
1785407660107,19,ok
1785407660140,19,ok
1785407660172,18,ok
1785407660204,18,ok
1785407660237,18,ok
1785407660267,19,ok
1785407660298,18,ok
1785407660330,17,ok
1785407660360,17,ok
1785407660391,18,ok
1785407660422,20,ok
1785407660457,17,ok
1785407660487,19,ok
1785407660518,18,ok
1785407660549,17,ok
1785407660579,16,ok
1785407660607,16,ok
1785407660636,18,ok
1785407660667,17,ok
1785407660699,17,ok
1785407660729,17,ok
1785407660758,16,ok
1785407660788,16,ok
1785407660820,16,ok
1785407660849,16,ok
1785407660878,17,ok
1785407660907,17,ok
1785407660938,20,ok
1785407660970,17,ok
1785407661001,16,ok
1785407661031,16,ok
1785407661060,16,ok
1785407661089,17,ok
1785407661121,16,ok
1785407661149,18,ok
1785407661179,19,ok
1785407661210,17,ok
1785407661240,17,ok
1785407661270,16,ok
1785407661302,17,ok
1785407661334,16,ok
1785407661363,17,ok
1785407661397,16,ok
1785407661430,18,ok
1785407661460,18,ok
1785407661491,17,ok
1785407661522,18,ok
1785407661556,17,ok
1785407661587,16,ok
1785407661617,16,ok
1785407661647,16,ok
1785407661676,19,ok
1785407661708,18,ok
1785407661739,17,ok
1785407661770,16,ok
1785407661799,16,ok
1785407661830,16,ok
1785407661858,16,ok
1785407661888,16,ok
1785407661920,18,ok
1785407661952,19,ok
1785407661983,18,ok
1785407662016,17,ok
1785407662048,16,ok
1785407662077,16,ok
1785407662109,17,ok
1785407662140,18,ok
1785407662174,19,ok
1785407662207,19,ok
1785407662238,19,ok
1785407662274,18,ok
1785407662306,18,ok
1785407662340,17,ok
1785407662371,16,ok
1785407662402,16,ok
1785407662433,17,ok
1785407662464,17,ok
1785407662494,19,ok
1785407662526,19,ok
1785407662558,17,ok
1785407662589,17,ok
1785407662619,17,ok
1785407662648,16,ok
1785407662677,17,ok
1785407662708,16,ok
1785407662738,19,ok
1785407662770,18,ok
1785407662799,17,ok
1785407662831,17,ok
1785407662863,17,ok
1785407662894,18,ok
1785407662925,18,ok
1785407662955,17,ok
1785407662985,16,ok
1785407663015,18,ok
1785407663048,20,ok
1785407663080,18,ok
1785407663112,18,ok
1785407663142,17,ok
1785407663174,18,ok
1785407663206,18,ok
1785407663237,18,ok
1785407663269,19,ok
1785407663300,18,ok
1785407663332,25,ok
1785407663369,17,ok
1785407663400,18,ok
1785407663431,18,ok
1785407663462,18,ok
1785407663494,18,ok
1785407663524,17,ok
1785407663558,18,ok
1785407663589,18,ok
1785407663620,17,ok
1785407663652,16,ok
1785407663681,16,ok
1785407663710,16,ok
1785407663740,16,ok
1785407663770,18,ok
1785407663800,19,ok
1785407663831,17,ok
1785407663863,17,ok
1785407663896,16,ok
1785407663924,17,ok
1785407663956,17,ok
1785407663987,16,ok
1785407664019,17,ok
1785407664051,18,ok
1785407664082,18,ok
1785407664114,22,ok
1785407664150,16,ok
1785407664179,17,ok
1785407664210,16,ok
1785407664239,16,ok
1785407664269,16,ok
1785407664299,17,ok
1785407664328,19,ok
1785407664360,18,ok
1785407664393,18,ok
1785407664425,17,ok
1785407664456,17,ok
1785407664485,17,ok
1785407664516,17,ok
1785407664547,17,ok
1785407664579,17,ok
1785407664611,20,ok
1785407664643,18,ok
1785407664675,16,ok
