tbl,run,null_frac
req_log_spread,28,0.9999333620071411
req_log_spread,29,0.9998666644096375
req_log_spread,30,0.9998000264167786
req_log_spread,31,0.9998999834060669
req_log_spread,32,0.9998000264167786
req_log_spread,33,0.9997333288192749
req_log_spread,34,0.9997666478157043
req_log_spread,35,0.9997666478157043
req_log_spread,36,0.9997333288192749
req_log_spread,37,0.999666690826416
req_log_spread,38,0.9998000264167786
req_log_spread,39,0.9998999834060669
req_log_spread,40,0.9998999834060669
req_log_spread,41,0.9997666478157043
req_log_spread,42,0.999833345413208
req_log_spread,43,0.9999666810035706
req_log_spread,44,0.9997333288192749
req_log_spread,45,0.9998000264167786
req_log_spread,46,0.999833345413208
req_log_spread,47,0.9999333620071411
req_log_spread,48,0.999833345413208
req_log_spread,49,0.9997666478157043
req_log_spread,50,0.9998000264167786
req_log_spread,51,0.9998999834060669
req_log_spread,52,0.9998666644096375
req_log_spread,53,0.9998666644096375
req_log_spread,54,0.9997000098228455
req_log_spread,55,0.999833345413208
req_log_spread,56,0.9997000098228455
req_log_spread,57,0.9997333288192749
req_log_spread,58,0.9998666644096375
req_log_spread,59,0.999833345413208
req_log_spread,60,0.999833345413208
req_log_spread,61,0.9999333620071411
req_log_spread,62,0.9998000264167786
req_log_spread,63,0.9997666478157043
req_log_spread,64,0.9998000264167786
req_log_spread,65,0.9997666478157043
req_log_spread,66,0.9997000098228455
req_log_spread,67,0.9998000264167786
req_log_spread,68,0.999833345413208
req_log_spread,69,0.9998999834060669
req_log_spread,70,0.9997666478157043
req_log_spread,71,0.9997666478157043
req_log_spread,72,0.9999666810035706
req_log_spread,73,0.9995999932289124
req_log_spread,74,0.9997666478157043
req_log_spread,75,0.999833345413208
req_log_spread,76,0.999833345413208
req_log_spread,77,0.9997333288192749
req_log_spread,78,0.9998000264167786
req_log_spread,79,0.9998666644096375
req_log_spread,80,0.9998000264167786
req_log_spread,81,0.9995666742324829
req_log_spread,82,0.999833345413208
req_log_spread,83,0.9998000264167786
req_log_spread,84,0.9998000264167786
req_log_spread,85,0.9995999932289124
req_log_spread,86,0.9998000264167786
req_log_spread,87,0.9998666644096375
req_log_spread,88,0.9999666810035706
req_log_spread,89,0.9997333288192749
req_log_spread,90,0.9998999834060669
req_log_spread,91,0.9997666478157043
req_log_spread,92,0.9997333288192749
req_log_spread,93,0.9998000264167786
req_log_spread,94,0.9998666644096375
req_log_spread,95,0.9998999834060669
req_log_spread,96,0.999833345413208
req_log_spread,97,0.9998666644096375
req_log_spread,98,0.9998999834060669
req_log_spread,99,0.9997333288192749
req_log_spread,100,0.999833345413208
req_log_spread,101,0.9998666644096375
req_log_spread,102,0.999666690826416
req_log_spread,103,0.9998000264167786
req_log_spread,104,0.9998000264167786
req_log_spread,105,0.9998000264167786
req_log_spread,106,0.9998666644096375
req_log_spread,107,0.9996333122253418
req_log_spread,108,0.9998000264167786
req_log_spread,109,0.999833345413208
req_log_spread,110,0.9998666644096375
req_log_spread,111,0.999666690826416
req_log_spread,112,0.9999333620071411
req_log_spread,113,0.9998999834060669
req_log_spread,114,0.9998999834060669
req_log_spread,115,0.9997333288192749
req_log_spread,116,0.9998666644096375
req_log_spread,117,0.9997000098228455
req_log_spread,118,0.9997666478157043
req_log_spread,119,0.9998000264167786
req_log_spread,120,0.9998999834060669
req_log_spread,121,0.9997666478157043
req_log_spread,122,0.9998666644096375
req_log_spread,123,0.9997333288192749
req_log_spread,124,0.999833345413208
req_log_spread,125,0.999833345413208
req_log_spread,126,0.9998666644096375
req_log_spread,127,0.9997333288192749
req_log_spread,128,0.999833345413208
req_log_spread,129,0.9998999834060669
req_log_spread,130,0.999833345413208
req_log_spread,131,0.9997666478157043
