ts,ms,status
1785385580.129698000,30068,err:CannotCreateTransactionException
1785385580.131184000,30071,err:CannotCreateTransactionException
1785385580.131437000,30075,err:CannotCreateTransactionException
1785385580.136261000,30082,err:DataAccessResourceFailureException
1785385580.130851000,30075,err:CannotCreateTransactionException
1785385580.129849000,30075,err:CannotCreateTransactionException
1785385580.129711000,30055,err:CannotCreateTransactionException
1785385580.229451000,59,ok
1785385580.221561000,30170,ok
1785385580.212864000,30159,ok
1785385580.213892000,30157,ok
1785385580.223640000,30171,ok
1785385580.213987000,30166,ok
1785385580.232469000,57,ok
1785385580.213483000,46,ok
1785385580.219949000,30172,ok
1785385580.213447000,30157,ok
1785385580.226503000,57,ok
1785385580.229015000,61,ok
1785385580.228963000,61,ok
1785385580.221865000,30165,ok
1785385580.219959000,30173,ok
1785385580.227207000,59,ok
1785385580.328414000,49,ok
1785385580.312713000,44,ok
1785385580.326328000,58,ok
1785385580.321361000,52,ok
1785385580.347443000,53,ok
1785385580.347134000,60,ok
1785385580.332977000,60,ok
1785385580.345447000,49,ok
1785385580.340208000,52,ok
1785385580.344226000,63,ok
1785385580.339365000,56,ok
1785385580.340230000,53,ok
1785385580.351926000,49,ok
1785385580.349770000,50,ok
1785385580.350558000,62,ok
1785385580.351660000,47,ok
1785385580.434746000,52,ok
1785385580.440754000,45,ok
1785385580.430184000,43,ok
1785385580.443531000,48,ok
1785385580.436530000,58,ok
1785385580.446112000,52,ok
1785385580.446071000,47,ok
1785385580.437258000,54,ok
1785385580.441755000,39,ok
1785385580.433844000,54,ok
1785385580.446005000,64,ok
1785385580.452770000,50,ok
1785385580.449344000,51,ok
1785385580.457822000,52,ok
1785385580.470070000,57,ok
1785385580.465292000,59,ok
1785385580.522537000,37,ok
1785385580.522090000,36,ok
1785385580.519326000,36,ok
1785385580.538982000,45,ok
1785385580.539664000,49,ok
1785385580.545540000,51,ok
1785385580.537509000,48,ok
1785385580.554271000,45,ok
1785385580.560775000,44,ok
1785385580.554905000,53,ok
1785385580.550661000,54,ok
1785385580.542825000,52,ok
1785385580.558356000,54,ok
1785385580.557174000,40,ok
1785385580.577656000,42,ok
1785385580.581295000,40,ok
1785385580.618947000,40,ok
1785385580.633019000,48,ok
1785385580.653658000,65,ok
1785385580.632459000,46,ok
1785385580.657249000,64,ok
1785385580.629722000,45,ok
1785385580.656567000,48,ok
1785385580.649427000,51,ok
1785385580.661959000,50,ok
1785385580.652871000,57,ok
1785385580.676403000,51,ok
1785385580.671917000,50,ok
1785385580.673931000,51,ok
1785385580.690396000,50,ok
1785385580.684383000,53,ok
1785385580.719082000,50,ok
1785385580.758152000,44,ok
1785385580.754498000,47,ok
1785385580.756499000,36,ok
1785385580.765087000,46,ok
1785385580.766813000,47,ok
1785385580.779805000,37,ok
1785385580.766620000,51,ok
1785385580.777626000,52,ok
1785385580.761705000,39,ok
1785385580.748817000,44,ok
1785385580.775043000,55,ok
1785385580.784291000,41,ok
1785385580.780896000,45,ok
1785385580.795365000,37,ok
1785385580.801258000,31,ok
1785385580.837225000,36,ok
1785385580.856837000,37,ok
1785385580.848900000,37,ok
1785385580.838024000,33,ok
1785385580.853474000,37,ok
1785385580.855199000,35,ok
1785385580.880859000,60,ok
1785385580.884991000,38,ok
1785385580.888824000,60,ok
1785385580.885371000,63,ok
1785385580.887598000,45,ok
1785385580.887212000,55,ok
1785385580.881122000,42,ok
1785385580.876113000,46,ok
1785385580.893274000,50,ok
1785385580.898761000,52,ok
1785385580.927247000,33,ok
1785385580.986929000,45,ok
1785385580.976867000,50,ok
1785385580.974522000,33,ok
1785385580.973475000,40,ok
1785385580.972504000,51,ok
1785385580.975818000,46,ok
1785385580.996023000,56,ok
1785385580.976375000,53,ok
1785385580.983407000,54,ok
1785385580.983307000,69,ok
1785385581.006107000,38,ok
1785385581.005864000,37,ok
1785385581.018031000,42,ok
1785385581.021097000,39,ok
1785385581.021808000,35,ok
1785385581.061107000,41,ok
1785385581.072617000,44,ok
1785385581.076433000,44,ok
1785385581.075652000,39,ok
1785385581.065861000,34,ok
1785385581.076579000,40,ok
1785385581.074005000,42,ok
1785385581.073376000,38,ok
1785385581.075797000,46,ok
1785385581.080247000,47,ok
1785385581.095981000,41,ok
1785385581.092476000,35,ok
1785385581.089601000,30,ok
1785385581.113037000,35,ok
1785385581.114599000,32,ok
1785385581.118383000,37,ok
1785385581.163984000,43,ok
1785385581.157079000,40,ok
1785385581.163149000,39,ok
1785385581.176118000,46,ok
1785385581.176421000,48,ok
1785385581.176625000,42,ok
1785385581.196922000,36,ok
1785385581.174902000,35,ok
1785385581.189907000,36,ok
1785385581.196521000,43,ok
1785385581.194538000,47,ok
1785385581.203691000,56,ok
1785385581.203284000,60,ok
1785385581.195023000,52,ok
1785385581.200174000,47,ok
1785385581.214378000,33,ok
1785385581.238166000,33,ok
1785385581.249845000,42,ok
1785385581.252581000,43,ok
1785385581.285967000,43,ok
1785385581.289873000,68,ok
1785385581.295691000,48,ok
1785385581.275987000,47,ok
1785385581.293379000,52,ok
1785385581.284406000,51,ok
1785385581.307957000,59,ok
1785385581.307233000,49,ok
1785385581.314640000,41,ok
1785385581.307808000,57,ok
1785385581.309654000,61,ok
1785385581.316715000,40,ok
1785385581.339575000,37,ok
1785385581.349317000,47,ok
1785385581.375625000,43,ok
1785385581.365968000,36,ok
1785385581.380402000,41,ok
1785385581.395982000,48,ok
1785385581.396703000,48,ok
1785385581.393134000,40,ok
1785385581.403662000,49,ok
1785385581.421965000,54,ok
1785385581.425953000,45,ok
1785385581.421521000,42,ok
1785385581.421498000,36,ok
1785385581.434893000,38,ok
1785385581.427891000,48,ok
1785385581.445440000,42,ok
1785385581.449411000,50,ok
1785385581.450392000,46,ok
1785385581.470403000,37,ok
1785385581.471797000,41,ok
1785385581.480488000,45,ok
1785385581.481102000,35,ok
1785385581.495366000,38,ok
1785385581.491575000,36,ok
1785385581.495118000,42,ok
1785385581.507076000,44,ok
1785385581.531017000,37,ok
1785385581.512848000,43,ok
1785385581.529350000,48,ok
1785385581.526209000,43,ok
1785385581.543979000,48,ok
1785385581.542393000,44,ok
1785385581.546740000,39,ok
1785385581.555422000,48,ok
1785385581.572085000,45,ok
1785385581.585653000,49,ok
1785385581.584215000,40,ok
1785385581.576457000,37,ok
1785385581.592019000,36,ok
1785385581.623349000,50,ok
1785385581.628496000,43,ok
1785385581.633136000,37,ok
1785385581.620628000,46,ok
1785385581.634214000,40,ok
1785385581.611518000,33,ok
1785385581.637660000,39,ok
1785385581.633990000,41,ok
1785385581.666218000,35,ok
1785385581.666249000,37,ok
1785385581.654584000,47,ok
1785385581.649376000,45,ok
1785385581.676526000,32,ok
1785385581.678322000,38,ok
1785385581.677138000,34,ok
1785385581.685493000,36,ok
1785385581.717447000,34,ok
1785385581.723310000,40,ok
1785385581.721120000,38,ok
1785385581.722047000,36,ok
1785385581.723395000,43,ok
1785385581.735546000,43,ok
1785385581.727751000,43,ok
1785385581.726263000,35,ok
1785385581.744031000,31,ok
1785385581.759255000,37,ok
1785385581.765939000,41,ok
1785385581.766085000,47,ok
1785385581.768848000,53,ok
1785385581.771655000,41,ok
1785385581.800087000,57,ok
1785385581.820255000,49,ok
1785385581.821849000,41,ok
1785385581.826499000,42,ok
1785385581.834427000,38,ok
1785385581.823389000,49,ok
1785385581.826179000,43,ok
1785385581.822488000,41,ok
1785385581.855990000,48,ok
1785385581.856369000,42,ok
1785385581.855488000,33,ok
1785385581.854994000,49,ok
1785385581.873966000,32,ok
1785385581.876752000,35,ok
1785385581.872024000,42,ok
1785385581.879186000,40,ok
1785385581.906959000,35,ok
1785385581.911964000,45,ok
1785385581.925677000,39,ok
1785385581.933122000,36,ok
1785385581.935135000,49,ok
1785385581.944353000,34,ok
1785385581.935710000,48,ok
1785385581.963898000,44,ok
1785385581.944533000,55,ok
1785385581.957514000,33,ok
1785385581.948380000,38,ok
1785385581.956660000,28,ok
1785385581.953055000,52,ok
1785385581.978129000,44,ok
1785385581.975106000,41,ok
1785385581.979631000,34,ok
1785385582.011604000,42,ok
1785385582.023250000,46,ok
1785385582.023866000,40,ok
1785385582.023134000,36,ok
1785385582.030394000,42,ok
1785385582.031724000,36,ok
1785385582.031248000,47,ok
1785385582.051262000,41,ok
1785385582.050475000,46,ok
1785385582.059439000,35,ok
1785385582.068710000,54,ok
1785385582.070418000,36,ok
1785385582.067734000,43,ok
1785385582.055114000,37,ok
1785385582.087054000,33,ok
1785385582.077916000,37,ok
1785385582.121644000,38,ok
1785385582.116597000,31,ok
1785385582.122219000,34,ok
1785385582.121702000,37,ok
1785385582.115034000,37,ok
1785385582.120909000,37,ok
1785385582.127024000,33,ok
1785385582.146161000,35,ok
1785385582.153209000,39,ok
1785385582.147344000,32,ok
1785385582.144950000,29,ok
1785385582.161488000,43,ok
1785385582.157340000,37,ok
1785385582.162103000,40,ok
1785385582.200660000,43,ok
1785385582.200236000,34,ok
1785385582.186405000,41,ok
1785385582.206862000,38,ok
1785385582.210982000,40,ok
1785385582.203592000,33,ok
1785385582.219943000,34,ok
1785385582.222298000,42,ok
1785385582.226469000,34,ok
1785385582.236611000,41,ok
1785385582.240578000,37,ok
1785385582.245757000,38,ok
1785385582.242474000,38,ok
1785385582.239435000,34,ok
1785385582.258274000,38,ok
1785385582.244405000,41,ok
1785385582.284519000,34,ok
1785385582.289207000,30,ok
1785385582.287936000,36,ok
1785385582.298592000,40,ok
1785385582.299878000,36,ok
1785385582.303441000,31,ok
1785385582.303983000,31,ok
1785385582.318685000,30,ok
1785385582.304000000,39,ok
1785385582.345698000,37,ok
1785385582.338966000,32,ok
1785385582.342465000,38,ok
1785385582.340553000,39,ok
1785385582.342314000,43,ok
1785385582.341028000,43,ok
1785385582.358989000,47,ok
1785385582.382361000,39,ok
1785385582.397811000,52,ok
1785385582.400672000,44,ok
1785385582.421912000,54,ok
1785385582.402465000,41,ok
1785385582.445277000,48,ok
1785385582.431619000,60,ok
1785385582.423166000,52,ok
1785385582.444688000,67,ok
1785385582.464790000,43,ok
1785385582.476886000,44,ok
1785385582.463804000,45,ok
1785385582.468483000,60,ok
1785385582.494430000,32,ok
1785385582.505814000,47,ok
1785385582.509842000,45,ok
1785385582.510781000,50,ok
1785385582.523910000,48,ok
1785385582.545088000,36,ok
1785385582.521010000,43,ok
1785385582.539296000,36,ok
1785385582.540082000,40,ok
1785385582.551323000,46,ok
1785385582.572604000,51,ok
1785385582.577329000,62,ok
