ts,ms,status
1785385486.921657000,96,ok
1785385486.922775000,115,ok
1785385486.926997000,113,ok
1785385486.922452000,102,ok
1785385486.926396000,114,ok
1785385486.927670000,100,ok
1785385486.929064000,114,ok
1785385486.934444000,115,ok
1785385486.944949000,141,ok
1785385486.962873000,154,ok
1785385486.961112000,154,ok
1785385486.954111000,151,ok
1785385486.958603000,145,ok
1785385486.961394000,146,ok
1785385486.967908000,160,ok
1785385486.962484000,155,ok
1785385487.060143000,95,ok
1785385487.056680000,99,ok
1785385487.064436000,100,ok
1785385487.062781000,100,ok
1785385487.067400000,97,ok
1785385487.069816000,91,ok
1785385487.078903000,90,ok
1785385487.076861000,87,ok
1785385487.098969000,95,ok
1785385487.122203000,103,ok
1785385487.121925000,100,ok
1785385487.125272000,99,ok
1785385487.125286000,106,ok
1785385487.126483000,100,ok
1785385487.128457000,101,ok
1785385487.134464000,99,ok
1785385487.172045000,83,ok
1785385487.175693000,87,ok
1785385487.182469000,82,ok
1785385487.189287000,84,ok
1785385487.187956000,91,ok
1785385487.189598000,84,ok
1785385487.194692000,92,ok
1785385487.192821000,90,ok
1785385487.211795000,78,ok
1785385487.239418000,84,ok
1785385487.235682000,82,ok
1785385487.237091000,85,ok
1785385487.236614000,87,ok
1785385487.237357000,90,ok
1785385487.241040000,88,ok
1785385487.239491000,80,ok
1785385487.280307000,81,ok
1785385487.287569000,86,ok
1785385487.288848000,80,ok
1785385487.303658000,86,ok
1785385487.301627000,88,ok
1785385487.316899000,90,ok
1785385487.316357000,89,ok
1785385487.319686000,83,ok
1785385487.341184000,86,ok
1785385487.350036000,81,ok
1785385487.364453000,91,ok
1785385487.368915000,91,ok
1785385487.367807000,96,ok
1785385487.369219000,96,ok
1785385487.369526000,90,ok
1785385487.370214000,96,ok
1785385487.396141000,86,ok
1785385487.398422000,84,ok
1785385487.403686000,85,ok
1785385487.419110000,88,ok
1785385487.416432000,88,ok
1785385487.428388000,83,ok
1785385487.428092000,79,ok
1785385487.435262000,83,ok
1785385487.455845000,79,ok
1785385487.466027000,79,ok
1785385487.478720000,80,ok
1785385487.478510000,80,ok
1785385487.477175000,81,ok
1785385487.482427000,81,ok
1785385487.484281000,84,ok
1785385487.486942000,80,ok
1785385487.505530000,79,ok
1785385487.511264000,76,ok
1785385487.511940000,82,ok
1785385487.521644000,80,ok
1785385487.523196000,83,ok
1785385487.534971000,82,ok
1785385487.537248000,80,ok
1785385487.537795000,83,ok
1785385487.555256000,79,ok
1785385487.570259000,83,ok
1785385487.595351000,85,ok
1785385487.597978000,85,ok
1785385487.595102000,89,ok
1785385487.594608000,89,ok
1785385487.597029000,87,ok
1785385487.596717000,90,ok
1785385487.617835000,82,ok
1785385487.622248000,80,ok
1785385487.642886000,95,ok
1785385487.646194000,91,ok
1785385487.647243000,95,ok
1785385487.647878000,81,ok
1785385487.648247000,85,ok
1785385487.655616000,85,ok
1785385487.677132000,80,ok
1785385487.672814000,82,ok
1785385487.703361000,82,ok
1785385487.705474000,84,ok
1785385487.708062000,85,ok
1785385487.705468000,83,ok
1785385487.707560000,81,ok
1785385487.708361000,86,ok
1785385487.729870000,81,ok
1785385487.733384000,79,ok
1785385487.755363000,82,ok
1785385487.756173000,80,ok
1785385487.762664000,84,ok
1785385487.754571000,80,ok
1785385487.761518000,77,ok
1785385487.761990000,84,ok
1785385487.783045000,83,ok
1785385487.781185000,82,ok
1785385487.810698000,82,ok
1785385487.810468000,82,ok
1785385487.817015000,83,ok
1785385487.816435000,82,ok
1785385487.818613000,86,ok
1785385487.818425000,79,ok
1785385487.841641000,81,ok
1785385487.844236000,84,ok
1785385487.866772000,82,ok
1785385487.870871000,83,ok
1785385487.869580000,78,ok
1785385487.866795000,78,ok
1785385487.871819000,77,ok
1785385487.870994000,81,ok
1785385487.887646000,80,ok
1785385487.894246000,78,ok
1785385487.915041000,79,ok
1785385487.920499000,79,ok
1785385487.921633000,77,ok
1785385487.922272000,80,ok
1785385487.922261000,77,ok
1785385487.927254000,85,ok
1785385487.939681000,77,ok
1785385487.943830000,79,ok
1785385487.980681000,84,ok
1785385487.981515000,85,ok
1785385487.980842000,83,ok
1785385487.984528000,88,ok
1785385487.982817000,87,ok
1785385487.984084000,83,ok
1785385487.993213000,81,ok
1785385488.009328000,83,ok
1785385488.028380000,82,ok
1785385488.032845000,84,ok
1785385488.035462000,80,ok
1785385488.036547000,86,ok
1785385488.036633000,84,ok
1785385488.036091000,83,ok
1785385488.042530000,77,ok
1785385488.044074000,75,ok
1785385488.086441000,80,ok
1785385488.088400000,83,ok
1785385488.090245000,86,ok
1785385488.091459000,84,ok
1785385488.094864000,87,ok
1785385488.094781000,86,ok
1785385488.099713000,81,ok
1785385488.122863000,79,ok
1785385488.143117000,78,ok
1785385488.143163000,85,ok
1785385488.146823000,78,ok
1785385488.145685000,82,ok
1785385488.147880000,85,ok
1785385488.150315000,81,ok
1785385488.150757000,88,ok
1785385488.147866000,80,ok
1785385488.200539000,86,ok
1785385488.201682000,93,ok
1785385488.200614000,84,ok
1785385488.203915000,85,ok
1785385488.202809000,89,ok
1785385488.203193000,92,ok
1785385488.211278000,85,ok
1785385488.235700000,89,ok
1785385488.254515000,83,ok
1785385488.260626000,87,ok
1785385488.261709000,88,ok
1785385488.267384000,89,ok
1785385488.268487000,86,ok
1785385488.262345000,85,ok
1785385488.269885000,88,ok
