ts,ms,status
1785385343.218822000,30046,err:CannotCreateTransactionException
1785385343.219203000,30047,err:CannotCreateTransactionException
1785385343.218798000,30055,err:CannotCreateTransactionException
1785385343.218809000,30063,err:CannotCreateTransactionException
1785385343.218832000,30071,err:CannotCreateTransactionException
1785385343.219216000,30069,err:CannotCreateTransactionException
1785385343.223950000,30074,err:DataAccessResourceFailureException
1785385343.300324000,30150,ok
1785385343.303784000,30150,ok
1785385343.305390000,30153,ok
1785385343.303873000,30132,ok
1785385343.300338000,30152,ok
1785385343.314317000,55,ok
1785385343.306148000,30164,ok
1785385343.302949000,30161,ok
1785385343.304772000,30146,ok
1785385343.301173000,46,ok
1785385343.314016000,59,ok
1785385343.302160000,30143,ok
1785385343.313676000,60,ok
1785385343.316138000,60,ok
1785385343.317078000,63,ok
1785385343.318589000,63,ok
1785385343.411599000,56,ok
1785385343.422455000,63,ok
1785385343.414551000,59,ok
1785385343.407210000,51,ok
1785385343.419127000,50,ok
1785385343.415586000,64,ok
1785385343.414790000,46,ok
1785385343.415559000,43,ok
1785385343.417703000,56,ok
1785385343.419526000,46,ok
1785385343.416061000,55,ok
1785385343.438086000,71,ok
1785385343.443164000,72,ok
1785385343.438446000,42,ok
1785385343.441944000,43,ok
1785385343.444361000,63,ok
1785385343.524026000,52,ok
1785385343.517780000,55,ok
1785385343.523734000,53,ok
1785385343.498633000,39,ok
1785385343.524447000,52,ok
1785385343.533698000,62,ok
1785385343.520426000,54,ok
1785385343.514394000,46,ok
1785385343.540817000,55,ok
1785385343.521331000,53,ok
1785385343.541568000,69,ok
1785385343.558756000,76,ok
1785385343.558635000,72,ok
1785385343.537158000,53,ok
1785385343.574909000,61,ok
1785385343.571395000,59,ok
1785385343.645018000,47,ok
1785385343.662720000,59,ok
1785385343.644622000,47,ok
1785385343.662023000,52,ok
1785385343.642870000,46,ok
1785385343.660465000,50,ok
1785385343.663581000,60,ok
1785385343.658419000,49,ok
1785385343.661641000,57,ok
1785385343.672577000,33,ok
1785385343.667094000,60,ok
1785385343.665523000,55,ok
1785385343.672920000,57,ok
1785385343.672101000,53,ok
1785385343.678297000,43,ok
1785385343.696055000,40,ok
1785385343.749963000,42,ok
1785385343.752354000,37,ok
1785385343.748035000,45,ok
1785385343.760473000,55,ok
1785385343.754984000,42,ok
1785385343.752071000,49,ok
1785385343.739097000,56,ok
1785385343.755098000,45,ok
1785385343.755629000,46,ok
1785385343.755658000,44,ok
1785385343.753908000,42,ok
1785385343.765878000,47,ok
1785385343.778297000,42,ok
1785385343.774883000,57,ok
1785385343.767119000,49,ok
1785385343.816857000,55,ok
1785385343.890931000,62,ok
1785385343.870838000,41,ok
1785385343.887718000,48,ok
1785385343.896346000,69,ok
1785385343.867364000,46,ok
1785385343.885249000,51,ok
1785385343.878332000,55,ok
1785385343.888092000,64,ok
1785385343.886203000,51,ok
1785385343.889282000,61,ok
1785385343.892267000,62,ok
1785385343.893107000,57,ok
1785385343.905407000,48,ok
1785385343.920165000,41,ok
1785385343.912900000,37,ok
1785385343.945335000,39,ok
1785385343.965616000,34,ok
1785385343.986163000,40,ok
1785385343.965336000,36,ok
1785385343.976532000,41,ok
1785385343.985123000,46,ok
1785385343.984904000,53,ok
1785385343.981394000,49,ok
1785385343.980589000,48,ok
1785385343.990503000,43,ok
1785385343.988187000,46,ok
1785385343.987825000,55,ok
1785385343.985699000,38,ok
1785385343.992227000,41,ok
1785385344.015716000,39,ok
1785385344.024405000,36,ok
1785385344.053197000,42,ok
1785385344.070355000,39,ok
1785385344.085578000,47,ok
1785385344.066041000,38,ok
1785385344.085055000,55,ok
1785385344.085207000,48,ok
1785385344.071533000,41,ok
1785385344.085157000,48,ok
1785385344.083488000,41,ok
1785385344.088484000,42,ok
1785385344.087177000,47,ok
1785385344.092152000,55,ok
1785385344.105516000,68,ok
1785385344.094008000,41,ok
1785385344.126059000,34,ok
1785385344.128283000,43,ok
1785385344.166602000,36,ok
1785385344.156151000,31,ok
1785385344.162085000,50,ok
1785385344.167675000,40,ok
1785385344.162542000,41,ok
1785385344.179054000,40,ok
1785385344.184270000,51,ok
1785385344.182651000,40,ok
1785385344.179456000,42,ok
1785385344.182737000,37,ok
1785385344.186603000,37,ok
1785385344.200374000,39,ok
1785385344.194742000,39,ok
1785385344.225755000,59,ok
1785385344.241382000,41,ok
1785385344.252417000,38,ok
1785385344.241601000,56,ok
1785385344.255825000,35,ok
1785385344.252482000,37,ok
1785385344.254001000,38,ok
1785385344.265382000,30,ok
1785385344.284261000,50,ok
1785385344.277495000,50,ok
1785385344.289751000,54,ok
1785385344.302367000,42,ok
1785385344.298528000,45,ok
1785385344.300584000,58,ok
1785385344.296062000,45,ok
1785385344.334217000,56,ok
1785385344.359379000,54,ok
1785385344.346807000,46,ok
1785385344.364970000,49,ok
1785385344.361738000,43,ok
1785385344.366445000,42,ok
1785385344.362517000,44,ok
1785385344.365479000,47,ok
1785385344.382303000,46,ok
1785385344.369717000,51,ok
1785385344.393543000,50,ok
1785385344.401159000,35,ok
1785385344.389779000,39,ok
1785385344.412780000,49,ok
1785385344.409251000,42,ok
1785385344.419313000,50,ok
1785385344.448523000,41,ok
1785385344.467015000,37,ok
1785385344.467842000,34,ok
1785385344.459304000,39,ok
1785385344.471424000,49,ok
1785385344.478266000,53,ok
1785385344.489743000,59,ok
1785385344.493030000,40,ok
1785385344.498476000,43,ok
1785385344.498642000,49,ok
1785385344.484307000,58,ok
1785385344.499169000,54,ok
1785385344.514185000,45,ok
1785385344.528608000,38,ok
1785385344.531386000,38,ok
1785385344.532013000,38,ok
1785385344.561715000,33,ok
1785385344.560356000,49,ok
1785385344.567587000,32,ok
1785385344.563916000,45,ok
1785385344.576719000,35,ok
1785385344.568735000,43,ok
1785385344.584155000,44,ok
1785385344.585919000,52,ok
1785385344.593939000,39,ok
1785385344.594861000,37,ok
1785385344.599814000,45,ok
1785385344.592319000,39,ok
1785385344.619674000,52,ok
1785385344.621497000,37,ok
1785385344.632524000,49,ok
1785385344.663115000,41,ok
1785385344.670866000,44,ok
1785385344.666508000,53,ok
1785385344.684168000,50,ok
1785385344.665518000,42,ok
1785385344.670058000,48,ok
1785385344.679796000,45,ok
1785385344.683444000,44,ok
1785385344.685328000,45,ok
1785385344.702474000,50,ok
1785385344.712803000,39,ok
1785385344.716063000,59,ok
1785385344.711147000,36,ok
1785385344.731340000,36,ok
1785385344.754640000,45,ok
1785385344.741235000,43,ok
1785385344.752530000,39,ok
1785385344.774448000,41,ok
1785385344.767352000,39,ok
1785385344.770117000,48,ok
1785385344.770951000,36,ok
1785385344.791134000,43,ok
1785385344.790871000,56,ok
1785385344.790898000,37,ok
1785385344.791009000,39,ok
1785385344.812374000,43,ok
1785385344.827785000,43,ok
1785385344.817133000,45,ok
1785385344.832713000,42,ok
1785385344.828224000,54,ok
1785385344.892230000,44,ok
1785385344.877182000,45,ok
1785385344.867292000,42,ok
1785385344.875853000,54,ok
1785385344.890801000,43,ok
1785385344.893471000,46,ok
1785385344.891604000,49,ok
1785385344.914024000,56,ok
1785385344.943317000,59,ok
1785385344.948735000,81,ok
1785385344.949467000,54,ok
1785385344.953866000,56,ok
1785385344.953738000,51,ok
1785385344.955259000,52,ok
1785385344.956547000,53,ok
1785385344.961524000,48,ok
1785385345.017688000,43,ok
1785385345.011961000,51,ok
1785385345.025875000,41,ok
1785385345.016261000,47,ok
1785385345.018958000,48,ok
1785385345.038182000,53,ok
1785385345.040323000,55,ok
1785385345.069249000,54,ok
1785385345.070282000,49,ok
1785385345.069326000,51,ok
1785385345.072049000,43,ok
1785385345.074446000,50,ok
1785385345.071693000,51,ok
1785385345.070198000,49,ok
1785385345.084328000,45,ok
1785385345.084716000,49,ok
1785385345.133734000,50,ok
1785385345.133378000,41,ok
1785385345.130705000,43,ok
