ts,hit_rate,young_per_1k,not_young_per_1k,pages_made_young_rate,old_pages,total_pages,reads_from_disk_rate
1785484052.5,517,489,0,16851.16085719478,9050,24573,16652.021636476336
1785484053.5,573,498,0,1229.830264990939,9050,24573,1054.2827170279177
1785484054.5,655,398,0,898.8520699427648,9051,24573,778.2743532431256
1785484055.5,743,300,0,656.0120100525327,9050,24573,562.2960086164566
1785484056.5,793,255,0,525.6148685288937,9050,24573,428.0575633852733
1785484057.5,835,193,0,397.18114192658203,9050,24573,339.44553733575054
1785484058.5,906,114,0,227.95749365627765,9050,24573,188.15539158930852
1785484059.5,909,108,0,211.30134099067067,9050,24573,178.41009451570778
1785484060.5,932,78,0,152.75479378838344,9050,24573,133.90842312618028
1785484061.6,952,60,0,110.75594306229604,9050,24573,89.98920373811553
1785484062.6,960,47,0,90.69567438313008,9050,24573,76.74249370880237
1785484063.6,969,34,0,66.7914186815933,9050,24573,59.813210759635794
1785484064.6,983,20,0,37.848629138837865,9050,24573,31.872529801126625
1785484065.6,983,19,0,36.85542688525836,9050,24573,31.87496379265588
1785484066.6,987,15,0,29.86459889599358,9050,24573,26.878139006394225
1785484067.6,990,11,0,20.94851205576844,9050,24573,18.95341566950478
1785484068.6,995,7,0,13.87096075467871,9050,24573,9.907829110484794
1785484069.6,995,6,0,12.908244429388535,9050,24573,9.929418791837335
1785484070.6,997,4,0,7.973984874347442,9050,24573,6.977236765054012
1785484071.6,999,1,0,2.990068612685846,9050,24573,2.990068612685846
1785484072.6,999,2,0,3.9855996935169493,9050,24573,2.989199770137712
1785484073.6,1000,0,0,0.9909039152648019,9050,24573,0.0
1785484074.6,1000,1,0,1.9907783820742426,9050,24573,0.9953891910371213
1785484075.6,1000,0,0,0.0,9050,24573,0.0
1785484076.6,999,1,0,1.976214120839589,9050,24573,1.976214120839589
1785484077.6,1000,0,0,0.0,9050,24573,0.0
1785484078.6,1000,0,0,0.0,9050,24573,0.0
1785484079.6,1000,0,0,0.9964894503749535,9050,24573,0.9964894503749535
1785484080.6,1000,0,0,0.9963000325985387,9050,24573,0.9963000325985387
1785484081.6,1000,0,0,0.0,9050,24573,0.0
1785484082.6,1000,0,0,0.0,9050,24573,0.0
1785484083.6,1000,0,0,0.0,9050,24573,0.0
1785484084.7,1000,0,0,0.0,9050,24573,0.0
1785484085.7,1000,0,0,0.0,9050,24573,0.0
1785484086.7,1000,0,0,0.0,9050,24573,0.0
1785484087.7,1000,0,0,0.0,9050,24573,0.0
1785484088.7,1000,0,0,0.0,9050,24573,0.0
1785484089.7,1000,0,0,0.0,9050,24573,0.0
1785484090.7,1000,0,0,0.0,9050,24573,0.0
1785484091.7,1000,0,0,0.0,9050,24573,0.0
1785484092.7,1000,0,0,0.0,9050,24573,0.0
1785484093.7,1000,0,0,0.0,9050,24573,0.0
1785484094.7,1000,0,0,0.0,9050,24573,0.0
1785484095.7,1000,0,0,0.0,9050,24573,0.0
1785484096.7,1000,0,0,0.0,9050,24573,0.0
1785484097.7,1000,0,0,0.0,9050,24573,0.0
1785484098.7,1000,0,0,0.0,9050,24573,0.0
1785484099.7,1000,0,0,0.0,9050,24573,0.0
1785484100.7,1000,0,0,0.0,9050,24573,0.0
1785484101.7,1000,0,0,0.0,9050,24573,0.0
1785484102.8,1000,0,0,0.0,9050,24573,0.0
1785484103.8,1000,0,0,0.0,9050,24573,0.0
1785484104.8,1000,0,0,0.0,9050,24573,0.0
1785484105.8,1000,0,0,0.0,9050,24573,0.0
1785484106.8,1000,0,0,0.0,9050,24573,0.0
1785484107.8,1000,0,0,0.0,9050,24573,0.0
1785484108.8,1000,0,0,0.0,9050,24573,0.0
1785484109.8,1000,0,0,0.0,9050,24573,0.0
1785484110.8,1000,0,0,0.0,9050,24573,0.0
1785484111.8,1000,0,0,0.0,9050,24573,0.0
1785484112.8,1000,0,0,0.0,9050,24573,0.0
1785484113.8,1000,0,0,0.0,9050,24573,0.0
1785484114.8,1000,0,0,0.0,9050,24573,0.0
1785484115.8,1000,0,0,0.0,9050,24573,0.0
1785484116.8,1000,0,0,0.0,9050,24573,0.0
1785484117.8,1000,0,0,0.0,9050,24573,0.0
